id,mood,arousal,valence,activity,night_physical_activity,SUM_inactivity_timediff,screen,call,sms,appCat_total,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,night_screen,night_appcat_combined,mood_of_next_day
8,7.333333333333333,0.5666666666666668,1.0666666666666667,0.13532839027803112,0.051781737055203336,6.333333333333335,6919.715000867838,0.0,0.0,12135.894,159.26799999999994,4843.389,250.82799999999997,0.0,0.0,0.0,3665.721,3171.1180000000004,0.0,0.0,45.57,0.0,1296.730000019075,1295.6970000000001,7.2
8,7.466666666666666,0.5000000000000001,1.0999999999999999,0.12588618335544063,0.0619552509051878,5.666666666666668,5676.097000837322,0.0,0.0,7576.637,106.74399999999994,5244.187,250.82799999999997,0.0,0.0,0.0,150.904,1784.4199999999998,0.0,0.0,39.554,0.0,1426.838000059129,1425.3850000000002,7.3
8,7.366666666666667,0.06666666666666674,1.0333333333333334,0.043756547207405815,0.0619552509051878,5.333333333333335,3687.027001142503,0.0,0.0,7265.282999999999,32.949999999999946,2917.018,241.66499999999996,0.0,0.0,0.0,184.764,3883.843,0.0,0.0,5.043,0.0,1033.6469998359685,1032.355,6.5
8,7.0,-0.19999999999999996,0.9,0.05053739813471967,0.010173513849984467,6.666666666666668,5764.593001365665,0.0,0.0,9343.09,74.16499999999995,4227.959,302.83599999999996,0.0,0.0,45.241,207.757,4448.696,0.0,0.0,36.436,0.0,349.8589999675748,349.491,6.4
8,6.733333333333333,-0.36666666666666664,0.8000000000000002,0.055371248767135645,0.0,7.333333333333335,8216.97300028802,0.0,0.0,9964.008,327.9359999999999,4439.832,339.025,0.0,0.0,45.241,208.282,4567.256,0.0,0.0,36.436,0.0,447.88800001144483,447.004,6.4
8,6.433333333333334,-0.36666666666666664,0.6666666666666666,0.08938205443261114,0.0,7.333333333333335,7322.75899982453,0.0,0.0,7259.241,432.51699999999994,4138.0380000000005,139.91999999999996,0.0,0.0,93.53999999999999,135.201,2265.2920000000004,0.0,0.0,54.733000000000004,0.0,437.54100012779315,528.541,6.7
8,6.5,-0.6,0.7999999999999999,0.1065972442299538,0.0,7.333333333333335,7361.22599840164,0.0,0.0,7297.209999999999,477.92999999999995,3424.3,196.27599999999995,0.0,0.0,48.299,257.131,1752.029,1114.867,0.0,26.378,0.0,977.0579998493199,1067.214,6.2
8,6.433333333333334,-0.29999999999999993,0.8333333333333334,0.11457115199199717,0.0,7.333333333333335,5028.707998991003,0.0,0.0,5020.103,230.05599999999995,1483.515,160.08699999999996,0.0,0.0,48.299,250.354,1706.547,1114.867,0.0,26.378,0.0,831.8439996242519,922.7420000000001,7.8
8,6.8999999999999995,0.20000000000000004,0.9666666666666667,0.09878743891026631,0.0,7.666666666666668,4871.843998432153,0.0,0.0,4933.394,260.45199999999994,1430.8580000000002,226.19399999999996,0.0,0.0,0.0,250.845,1617.815,1114.867,22.302,10.061,0.0,891.5699994564052,890.351,6.8
8,6.933333333333334,0.16666666666666666,1.0,0.04937868262611795,0.0,7.333333333333335,2919.830998659133,0.0,0.0,10174.203000000001,2440.8599999999997,507.22400000000005,262.10699999999997,0.0,0.0,0.0,102.323,6800.134,0.0,39.458,22.097,0.0,1739.5699994564122,1737.812,6.4
8,7.0,-0.3,1.0,0.03866174998600558,0.0003192848020434,7.333333333333335,3925.9319982528705,0.0,0.0,11182.347000000002,2525.0849999999996,942.894,699.371,0.0,0.0,5.032,91.31,6851.074,0.0,39.458,28.122999999999998,0.0,1629.7709994316172,1625.0389999999998,5.8
8,6.333333333333333,-0.8333333333333334,0.7333333333333334,0.05895499074890145,0.0009365687526606666,5.666666666666668,3792.932998657228,0.0,0.0,10979.431,2482.8109999999997,999.475,631.9000000000001,0.0,0.0,5.032,91.447,6730.51,0.0,17.156,21.1,0.0,2175.3989996910163,2170.889,5.7
8,5.966666666666666,-0.4666666666666666,0.5,0.11818745893874015,0.0009365687526606666,5.666666666666668,3811.4589993953678,0.0,0.0,3939.504,340.2919999999995,1726.7069999999999,458.358,0.0,0.0,5.032,94.51499999999999,1308.574,0.0,0.0,6.026,0.0,1359.9030001163483,1356.223,7.0
8,6.166666666666667,0.16666666666666674,0.6666666666666666,0.14158802513357965,0.028274288781535165,4.666666666666668,3950.046999454498,0.0,0.0,4591.352,267.5899999999995,2382.486,103.99000000000001,0.0,0.0,0.0,617.621,1219.665,0.0,0.0,0.0,0.0,1704.4760000705712,1708.121,6.0
8,6.233333333333333,0.16666666666666674,0.7333333333333334,0.11393111405530382,0.0580013842981044,5.000000000000001,4135.31200051308,0.0,0.0,14246.383,181.64099999999954,12070.402,82.89600000000002,0.0,0.0,0.0,611.031,1300.413,0.0,0.0,0.0,0.0,1453.7890000343323,1457.424,6.3
8,6.433333333333334,0.0333333333333334,0.7333333333333334,0.07743926989285388,0.06016187812526486,4.666666666666668,3543.106000661857,0.0,0.0,13520.515,248.99299999999954,11354.792000000001,82.89600000000002,0.0,0.0,0.0,608.874,1224.9599999999998,0.0,0.0,0.0,0.0,1449.3099999427802,1452.8519999999999,6.4
8,6.233333333333334,-0.4333333333333333,0.6,0.04149582354879905,0.03250487329434696,5.666666666666668,2941.1110010147167,0.0,3.0,12552.998,331.79599999999954,10842.767,0.0,0.0,0.0,0.0,85.636,1292.799,0.0,0.0,0.0,0.0,1063.5320000648508,1062.8769999999997,5.9
8,6.2,-0.6333333333333333,0.6666666666666666,0.03992590510300405,0.0021604938271604667,7.000000000000001,2559.39900040627,0.0,3.0,2706.79,381.4819999999995,914.842,0.0,0.0,0.0,0.0,88.655,1321.811,0.0,0.0,0.0,0.0,1577.5990002155306,1576.9299999999998,5.6
8,5.966666666666666,-0.6999999999999998,0.6333333333333334,0.03129514724430498,0.0,7.333333333333335,3565.8230001926427,0.0,3.0,3715.272,167.82599999999954,1771.114,61.435,0.0,0.0,0.0,98.871,1616.026,0.0,0.0,0.0,0.0,1176.3790004253376,1175.859,6.8
8,6.1000000000000005,-0.4666666666666666,0.7000000000000001,0.03742210185756791,0.0,7.333333333333335,3131.940999269481,0.0,0.0,3130.8779999999997,77.25299999999955,1400.501,165.68900000000002,0.0,0.0,0.0,106.89699999999999,1380.538,0.0,0.0,0.0,0.0,1552.7610001564012,1551.0130000000001,7.0
8,6.466666666666666,-0.06666666666666658,0.7000000000000001,0.04545499950771578,0.015917478102352067,6.333333333333335,7578.233999729147,0.0,0.0,16600.651,49.45399999999954,11028.283,3917.437,0.0,0.0,0.0,116.89099999999999,1286.034,0.0,0.0,202.552,0.0,3817.336999654763,3814.927,7.2
8,7.0,-0.03333333333333325,0.9333333333333332,0.11696176888213212,0.015917478102352067,6.333333333333335,6586.528999805445,0.0,0.0,15608.92,73.24499999999954,10206.723,3885.42,0.0,0.0,0.0,115.186,1122.622,0.0,0.0,205.724,0.0,3905.000999450677,3902.341,7.1
8,7.099999999999999,0.06666666666666675,0.9333333333333332,0.200313631116281,0.030732292917166865,6.000000000000001,6510.149000406262,0.0,0.0,16586.386,147.54299999999952,11134.376999999999,3781.166,0.0,0.0,0.0,110.595,1156.6960000000001,0.0,6.071,249.938,0.0,3634.507999896997,3632.8740000000003,6.4
12,6.5,-0.033333333333333326,0.7000000000000001,0.10172623166473756,0.09587982139985225,2.3333333333333335,12728.58500099182,8.0,0.0,23076.385,10902.011,4272.059,4998.251,0.0,0.0,0.0,174.257,2689.409,5.051,12.11,23.237000000000002,0.0,12936.09399914741,7561.827,6.5
12,6.466666666666666,0.13333333333333333,0.6,0.1003446072370789,0.0845688360256663,2.6666666666666665,7902.12300133705,7.0,0.0,14173.925,7193.923,2401.963,1708.591,0.0,0.0,0.0,128.812,1979.003,726.2860000000001,12.11,23.237000000000002,0.0,9623.086999177935,3981.7200000000003,6.6
12,6.333333333333333,0.16666666666666666,0.5,0.11671936206986522,0.02490615306029467,3.0,11635.56100130081,4.0,0.0,11269.896,1861.012,3847.697,1210.493,0.0,0.0,0.0,121.65599999999999,3424.607,789.314,0.0,15.117,0.0,8310.530999422073,2357.8720000000003,6.0
12,6.366666666666667,0.2333333333333333,0.4666666666666666,0.16349116105591766,0.054998921492212194,3.6666666666666665,21102.299001693682,6.0,0.0,14589.041,1950.842,5302.291,1533.025,0.0,0.0,277.006,107.329,4603.524,815.024,0.0,0.0,0.0,4012.550998449333,3846.1559999999995,5.4
12,6.0,0.2333333333333333,0.3,0.20765786119968666,0.05608594911003761,4.0,26546.95500349994,8.0,0.0,21898.484,3459.969,7303.867,2077.777,0.0,0.0,1125.033,106.191,7358.071999999999,467.575,0.0,0.0,0.0,6244.98399758339,6181.225,7.2
12,6.2,0.26666666666666666,0.3333333333333333,0.20645431476632267,0.056333776448432314,4.333333333333333,24741.93900227542,14.0,3.0,20449.137000000002,3436.676,5449.669999999999,1896.1979999999999,0.0,0.0,1650.17,109.123,5828.726000000001,2078.574,0.0,0.0,0.0,5991.845998048778,5998.396999999999,6.2
12,6.266666666666667,0.3333333333333333,0.4000000000000001,0.20338722036929333,0.05720048848164497,3.3333333333333335,16400.66900157929,14.0,3.0,18520.368000000002,3526.624,3388.705,2429.044,0.0,4.009,1373.1640000000002,129.424,5402.449999999999,2266.948,0.0,0.0,0.0,6460.556998968119,7182.3150000000005,6.7
12,6.7,0.23333333333333336,0.6333333333333333,0.16417547442470234,0.053208979762652035,3.6666666666666665,10542.67399930954,11.0,3.0,10774.128,2071.094,1122.925,2116.447,0.0,4.009,525.137,137.44400000000002,2897.893,1899.179,0.0,0.0,0.0,3818.9180002212515,4438.157,6.4
12,6.433333333333334,0.16666666666666666,0.6999999999999998,0.17331653874099298,0.060544965886516956,3.6666666666666665,10859.583000421531,3.0,0.0,10972.175,2013.208,861.782,2609.3469999999998,16.266,112.347,5.036,138.585,4708.233,468.68600000000004,0.0,38.685,0.0,4400.623000860213,5409.648,6.5
12,6.533333333333334,0.09999999999999999,0.7333333333333334,0.16204601062298832,0.017868937534184243,5.0,12343.826001167301,1.0,0.0,13574.083999999999,3361.129,1839.585,2497.8409999999994,212.387,108.338,103.918,116.22,4924.035,371.946,0.0,38.685,0.0,2715.953000307083,3105.161,5.2
12,6.033333333333334,-9.25185853854297e-18,0.36666666666666653,0.17462085047857365,0.07217673723912595,4.333333333333333,18081.513999700554,1.0,0.0,20228.905,5460.595,3444.8360000000002,3954.0899999999997,250.505,288.15099999999995,246.667,108.55,5995.670000000001,431.798,0.0,48.043000000000006,0.0,4938.75799965859,32878.876,6.4
12,6.033333333333334,-0.06666666666666667,0.23333333333333328,0.17593137815893667,0.0751757683130233,4.0,19219.51399898529,1.0,0.0,21940.645999999997,6441.790000000001,3191.4889999999996,3425.403,234.239,184.962,241.631,116.051,7912.51,183.213,0.0,9.358,0.0,6993.908998966221,34650.729,6.7
12,6.1000000000000005,-0.16666666666666666,0.3999999999999999,0.15577331649281298,0.0743649770077733,3.3333333333333335,16727.77099680901,1.0,0.0,21368.682999999997,8528.581000000002,2214.728,2474.9489999999996,38.118,184.962,142.749,116.13399999999999,7360.753000000001,298.351,0.0,9.358,0.0,7304.94799995423,34738.728,6.7
12,6.6000000000000005,-0.09999999999999999,0.8333333333333334,0.13457406539412445,0.025661022733031297,3.3333333333333335,13851.43299865723,1.0,0.0,17917.647999999997,7540.434000000001,2150.272,668.6339999999998,0.0,5.149,11.059,157.365,6584.101,797.62,0.0,3.014,0.0,7558.83099889755,12410.036000000004,5.8
12,6.3999999999999995,-0.06666666666666667,0.7000000000000001,0.09804455128265921,0.05144590008384393,3.3333333333333335,12802.75600099564,2.0,0.0,16112.343999999997,6460.9980000000005,3193.3639999999996,850.5309999999998,0.0,0.0,56.277,180.329,4570.211,797.62,0.0,3.014,0.0,6772.02199935913,12281.269000000004,6.6
12,6.366666666666667,-0.03333333333333335,0.6333333333333333,0.10651774691197287,0.0624388885106645,3.6666666666666665,16914.95500135422,2.0,0.0,16902.147999999997,3748.4030000000002,4058.603,2291.5829999999996,22.081,0.0,56.277,217.489,5929.451,565.138,0.0,13.123,0.0,8004.58299994468,13669.708000000002,7.0
12,6.466666666666666,-0.03333333333333335,0.6666666666666666,0.12357149454390008,0.05803308036191849,4.333333333333333,16013.870000839239,2.0,0.0,16126.39,3075.867,3440.192,2169.6559999999995,50.367999999999995,0.0,218.784,197.927,6958.359,0.0,0.0,15.237,0.0,6158.32000112533,6746.951000000004,6.5
12,6.699999999999999,-0.06666666666666667,0.8333333333333334,0.15615549012496496,0.1084869074508395,3.3333333333333335,15844.570000648499,1.0,0.0,17279.101,4646.475,4162.387,1899.5289999999995,50.367999999999995,0.0,173.566,179.804,6107.7339999999995,44.001,0.0,15.237,0.0,7157.91100096702,7684.019000000004,6.9
12,6.800000000000001,-0.16666666666666666,0.8666666666666667,0.15840583799425298,0.09868748906527301,3.0,12626.87500095367,2.0,0.0,13879.763999999997,3751.331,4384.075999999999,476.8109999999996,28.287,0.0,294.64300000000003,143.94400000000002,4678.999,116.54499999999999,0.0,5.128,0.0,6601.30000042915,7210.856000000003,7.0
12,6.800000000000001,-0.3333333333333333,0.9,0.13125865695797007,0.13498580706293734,2.6666666666666665,12577.25000071525,2.0,0.0,12987.093999999997,3407.65,3504.997,556.1679999999996,9.264,0.0,121.077,144.89800000000002,4962.333,276.68100000000004,0.0,4.026,0.0,8959.812000751492,9877.210000000003,5.4
12,6.433333333333334,-0.36666666666666664,0.7000000000000001,0.1432532455267754,0.07931571943365066,3.3333333333333335,11937.640999555591,3.0,0.0,12413.015,3177.466,2258.13,1024.5699999999997,9.264,0.0,121.077,152.942,5339.834,325.706,0.0,4.026,0.0,8818.52000021934,37241.015,6.4
12,6.266666666666667,0.0,0.7333333333333334,0.19229084664957075,0.10687231481515296,3.3333333333333335,21884.96899962428,1.0,0.0,19201.765999999996,6140.596,1626.208,2095.4699999999993,9.264,550.414,82.47,151.554,8024.42,510.20200000000006,0.0,11.168,0.0,9164.14900064468,38889.936,6.6
12,6.133333333333333,0.06666666666666667,0.6666666666666666,0.20358761863291064,0.10205547829896995,4.0,20666.91400003436,2.0,0.0,18366.094999999998,6416.871,2006.5580000000002,1948.6909999999993,0.0,611.609,82.47,134.747,6804.903,350.06600000000003,0.0,10.18,0.0,6437.062000751496,35962.994000000006,6.6
12,6.533333333333334,0.03333333333333333,0.9666666666666667,0.20997894729243463,0.07243854855187508,3.3333333333333335,31236.80300045021,2.0,0.0,27801.268999999997,6324.789999999999,4207.554,6047.308999999999,35.153,611.609,82.47,110.78,9250.626,1116.642,0.0,14.336,0.0,4923.829000473026,6476.765000000004,6.1
12,6.433333333333333,-0.23333333333333336,0.9333333333333332,0.17498305754521862,0.047919700894110795,4.0,22383.35799980169,4.0,0.0,22631.428,3674.0460000000003,4108.111000000001,5168.316999999999,35.153,61.195,44.187,105.394,8352.669,1075.162,0.0,7.194,0.0,6040.452999591826,6118.442000000004,6.6
12,6.433333333333334,-0.23333333333333336,0.9,0.18069393102976264,0.015857378162130533,3.3333333333333335,24305.48299908643,4.0,0.0,26574.492,5485.3679999999995,3772.9590000000007,5789.566999999999,144.482,0.0,208.325,98.201,9918.277,1153.1570000000002,0.0,4.156000000000001,0.0,5789.435998916624,5867.260000000004,6.4
12,6.366666666666666,-0.0666666666666667,0.7333333333333334,0.14715832092884865,0.035955153618829234,4.333333333333333,11854.94999837875,6.0,1.0,14108.013999999997,4333.831,842.3990000000005,1061.473,187.599,0.0,208.32500000000002,100.40799999999999,6300.257,1073.722,0.0,0.0,0.0,6772.416999101633,7204.279000000003,6.8
12,6.6000000000000005,0.19999999999999998,0.6333333333333334,0.22931134219109928,0.11140432318564586,3.6666666666666665,9465.80499911308,7.0,1.0,11443.083999999997,3800.1829999999995,466.43500000000046,866.092,187.599,0.0,164.13800000000003,102.64599999999999,4214.126,1619.799,0.0,0.0,22.066,5949.572999000544,6703.014000000003,5.6
12,6.266666666666666,0.3,0.7000000000000001,0.2873273984156906,0.10920738665836703,4.333333333333333,8273.70000004768,7.0,1.0,8902.653999999997,1723.461,538.0380000000005,869.347,78.26999999999998,0.0,0.0,113.862,2562.7349999999997,2908.2029999999995,0.0,0.0,108.738,5640.277999401088,6394.282000000003,6.6
12,6.333333333333333,-0.03333333333333335,0.8666666666666667,0.2802004628474123,0.09330743693488787,4.666666666666667,8758.27299952507,6.0,8.0,10322.447999999997,2476.818,1031.7310000000004,1018.8399999999999,0.0,0.0,0.0,120.078,3309.808,2256.435,0.0,0.0,108.738,4557.363999366758,3864.7900000000036,6.2
12,6.133333333333333,-0.3333333333333333,1.0,0.17105102881933298,0.01739753831257095,5.0,11550.54299950599,5.0,8.0,14036.356999999996,3800.9629999999997,1613.2300000000005,1133.937,0.0,0.0,171.43,125.312,5610.015,1494.7979999999998,0.0,0.0,86.672,2831.6520001888302,2210.0610000000033,6.0
12,6.266666666666667,-0.39999999999999997,0.7333333333333334,0.128810480081609,0.04766276897358398,4.333333333333333,13835.011999607079,6.0,8.0,16398.556999999997,4763.950000000001,2880.6200000000003,1487.438,0.0,0.0,207.65,112.319,6337.75,604.72,0.0,4.11,0.0,3988.755999803542,3546.4280000000035,6.5
12,6.233333333333333,-0.19999999999999998,0.6,0.13102136507805032,0.042872976182504983,3.6666666666666665,15110.04499959945,4.0,2.0,16803.126999999997,3960.542,3895.2570000000005,1739.347,183.125,0.0,207.65,108.16999999999999,6122.727,577.1510000000001,0.0,9.158000000000001,0.0,2900.397000789639,3315.8320000000035,6.0
12,6.166666666666667,-0.16666666666666666,0.4666666666666666,0.15969752509573062,0.06067985561119815,2.6666666666666665,20154.855999231324,3.0,2.0,16454.347999999994,3272.1009999999997,4450.677000000001,2022.597,353.94100000000003,0.0,73.582,100.63499999999999,5344.508,823.086,0.0,13.221,0.0,13520.990999936997,13190.039000000002,5.8
12,6.1000000000000005,-0.10000000000000002,0.5666666666666668,0.14443966342652328,0.03726444585783255,2.0,19659.053000688542,2.0,3.0,15980.996999999996,3996.602,3875.8420000000006,1518.7259999999999,406.092,0.0,107.71100000000001,108.778,5587.67,347.791,0.0,31.785,0.0,13555.430000543538,13044.869000000002,5.3
13,6.666666666666667,-0.26666666666666666,0.46666666666666673,0.13309224448241314,0.0367189580046983,5.654,7801.414997816089,0.0,2.0,10931.272,3073.589,4043.6490000000003,642.059,0.0,0.0,0.0,2117.563,805.746,236.148,0.0,12.518,0.0,6068.45799922943,6816.46,7.0
13,6.666666666666667,-0.39999999999999997,0.6,0.12515527568285878,0.03306015588316123,6.78,6638.995998382581,0.0,0.0,14158.993,1577.731,7011.293000000001,2464.328,0.0,0.0,0.0,2271.4480000000003,585.527,236.148,0.0,12.518,0.0,4731.136998653415,3933.908,7.8
13,7.133333333333333,-0.13333333333333333,0.9333333333333332,0.15098345572881247,0.021167730139245635,7.346,17951.32299757006,0.0,0.0,26379.288,2310.145,16359.554,2464.328,0.0,0.0,0.0,4346.577,650.0179999999999,236.148,0.0,12.518,0.0,3722.4519979953743,2764.7929999999997,6.4
13,7.066666666666666,0.13333333333333333,0.7333333333333334,0.23815787112066,0.016092764568868097,7.278333333333333,23434.81599760058,0.0,0.0,32469.448,1745.383,22527.08,3093.205,0.0,0.0,0.0,4279.175,824.6049999999999,0.0,0.0,0.0,0.0,3209.7039988040938,3769.8769999999995,6.4
13,6.866666666666667,0.4000000000000001,0.6666666666666666,0.210521855880319,0.015344201644062598,6.038666666666667,30735.173997163794,0.0,2.0,35692.975,1322.429,29395.924,722.132,0.0,0.0,0.0,3613.107,639.3829999999999,0.0,0.0,0.0,0.0,4000.05399894715,4488.665999999999,8.4
13,7.066666666666666,0.9333333333333332,0.8000000000000002,0.17350281482939633,0.057280642063250835,4.488,27888.27799749375,0.0,2.0,32123.143,1414.904,26615.692,2168.416,0.0,0.0,0.0,937.1390000000004,986.992,0.0,0.0,0.0,0.0,6852.20999908448,7990.466999999999,7.4
13,7.400000000000001,1.2,1.0666666666666667,0.09636926612722034,0.06369089847350723,4.107333333333333,24339.813997983932,0.0,2.0,27695.835,1246.232,23329.840999999997,1751.9650000000001,0.0,0.0,0.0,632.6140000000005,715.824,0.0,19.359,0.0,0.0,6999.3440001010895,6930.186,8.8
13,8.200000000000001,1.3333333333333333,1.4666666666666668,0.18079323903614566,0.0508703856529944,4.663,18596.36500000954,2.0,0.0,18573.616,1478.298,13691.982,2031.928,0.0,0.0,0.0,621.3370000000004,730.712,0.0,19.359,0.0,0.0,6290.852000474926,7215.237,7.6
13,7.933333333333334,1.2666666666666666,1.5333333333333332,0.18390188907244198,0.018755935422602066,5.791666666666667,12608.44299960137,2.0,0.0,13392.782000000001,640.668,11093.832,760.508,0.0,0.0,0.0,530.2760000000004,255.22699999999986,92.912,19.359,0.0,0.0,3771.351000785826,4688.385,8.3
13,8.233333333333333,0.5,1.5666666666666667,0.24729235619318168,0.04984567901234566,5.581666666666667,14322.77499985695,3.0,1.0,15569.133,737.501,13191.605,792.633,0.0,0.0,0.0,476.87000000000046,277.61199999999985,92.912,0.0,0.0,0.0,3416.446000337606,5293.87,7.4
13,7.766666666666667,-0.2333333333333333,1.3,0.17519626710793754,0.04984567901234566,5.408666666666666,18726.5429983139,1.0,2.0,20464.714,414.10400000000004,17145.879999999997,1130.289,0.0,0.0,0.0,898.7130000000004,493.19899999999996,382.529,0.0,0.0,0.0,4602.13699960709,5203.151,7.6
13,7.766666666666667,-0.9666666666666667,1.1,0.24738250885210186,0.0375,4.857,23912.70899820327,1.0,2.0,24532.449,1216.6779999999999,17307.642,2601.4489999999996,0.0,0.0,33.368,910.0070000000003,1949.5620000000001,513.743,0.0,0.0,0.0,4029.999999523165,4631.237999999999,6.8
13,7.266666666666667,-1.2333333333333334,0.9333333333333335,0.25026490819388386,0.10897435897435899,4.992999999999999,21732.66599941254,0.0,1.0,23105.927,1026.184,15866.922,2747.6349999999998,0.0,0.0,33.368,751.8750000000005,2122.203,513.743,0.0,43.997,0.0,5975.711000442505,5913.991,6.5
13,6.966666666666666,-1.1333333333333333,0.8666666666666667,0.2539003246165727,0.228021978021978,4.415666666666667,21963.527999162678,0.0,0.0,22782.34,1035.761,15686.438,2193.203,0.0,0.0,33.368,1737.9760000000006,1827.471,224.12600000000006,0.0,43.997,0.0,5124.558001041414,5299.602,6.9
13,6.733333333333333,-1.1333333333333333,0.7000000000000001,0.2617023777072503,0.266910866910867,5.041333333333333,16504.47399759293,1.0,0.0,17699.078,610.049,13703.262,914.671,0.0,0.0,0.0,1645.5860000000002,781.5129999999999,0.0,0.0,43.997,0.0,5511.587001800539,5686.439,7.6
13,7.0,-0.9,0.8333333333333334,0.312670859736077,0.2951914098972923,5.470666666666666,18437.70499706268,4.0,3.0,23540.970999999998,3545.975,13152.066,523.934,0.0,0.0,0.0,1683.4810000000002,4621.996,0.0,13.519,0.0,0.0,3149.882000923159,2778.321,7.4
13,7.3,-1.0,0.9,0.41635331835044465,0.20947712418300665,6.335999999999999,18361.21999502182,4.0,3.0,27099.996,3897.024,16806.694000000003,806.715,0.0,0.0,0.0,254.10500000000025,5321.939,0.0,13.519,0.0,0.0,3379.9160008430495,12754.198999999999,7.6
13,7.533333333333334,-0.9333333333333332,1.1333333333333333,0.418746795322813,0.18447712418300655,5.096333333333333,25589.52599716191,6.0,10.0,35473.71,5053.308,24444.741,807.678,0.0,0.0,0.0,279.50200000000024,4874.9619999999995,0.0,13.519,0.0,0.0,3217.170999765398,14695.550999999998,7.8
13,7.599999999999999,-0.8666666666666667,1.1333333333333333,0.33899115951511233,0.04722222222222224,4.557333333333333,25723.82199954991,3.0,9.0,31963.868000000002,2786.3320000000003,26908.885000000002,888.891,0.0,0.0,0.0,329.9430000000002,1049.817,0.0,0.0,0.0,0.0,3206.5209999084454,14934.223999999998,6.8
13,7.3999999999999995,-0.39999999999999997,1.0666666666666667,0.2654053118736273,0.050925925925925895,4.479333333333333,28251.216001987483,3.0,9.0,31237.588,2499.799,27233.477,621.508,0.0,0.0,0.0,488.12900000000025,394.67499999999995,0.0,0.0,0.0,0.0,2878.336000204085,4775.508,6.4
13,7.0,-0.06666666666666665,0.8666666666666667,0.25772468576665236,0.06481481481481483,5.791333333333333,25085.254000902147,0.0,2.0,26703.224000000002,2370.813,22125.532,599.852,0.0,0.0,0.0,488.36000000000024,624.018,283.40200000000004,211.247,0.0,0.0,3540.878000974657,3333.6059999999998,7.1
13,6.766666666666667,0.0,0.8333333333333334,0.29742788152560035,0.09431931931931932,5.9959999999999996,28299.07899737357,1.0,1.0,33061.974,1722.651,27376.415,724.7909999999999,0.0,0.0,0.0,1727.382,1016.086,283.40200000000004,211.247,0.0,0.0,3562.4430003166185,4287.12,8.0
13,7.166666666666667,0.2333333333333333,1.0,0.2805474284069313,0.057282282282282326,6.13,25112.84400033951,3.0,1.0,29739.133,1974.1509999999998,23577.798,1030.8719999999998,0.0,0.0,0.0,1628.795,1008.292,283.40200000000004,211.247,24.576,0.0,3423.9200003147116,4349.906,7.8
13,7.633333333333333,0.10000000000000002,1.1333333333333335,0.20909986389984866,0.0351863226863227,4.975666666666666,31014.22999858854,7.0,1.0,35937.881,1666.175,29697.852,917.525,0.0,0.0,0.0,2394.699,920.62,0.0,0.0,341.01000000000005,0.0,4493.348999500272,5179.311,7.6
13,7.8,0.43333333333333335,1.1666666666666667,0.21316832258847337,0.11679292929292918,4.662333333333334,29272.06499791142,7.0,0.0,29736.968999999997,1689.09,25492.803,711.373,0.0,0.0,15.069,1162.0130000000004,325.611,0.0,0.0,341.01000000000005,0.0,3957.000999689103,3712.465,6.8
13,7.3999999999999995,0.3333333333333333,1.1333333333333335,0.304572567657092,0.1622474747474745,4.549333333333333,24842.14099526403,6.0,0.0,25178.295000000002,2177.0519999999997,20620.878999999997,233.452,0.0,0.0,15.069,1250.4060000000002,565.0029999999999,0.0,0.0,316.434,0.0,3854.848999738694,3611.615,6.8
13,7.066666666666666,0.6,1.0666666666666667,0.29784502209212166,0.1743434343434341,5.075666666666667,17408.18399882317,5.0,4.0,17185.381,1423.3069999999998,14476.96,124.435,0.0,0.0,20.101,475.9830000000002,664.595,0.0,0.0,0.0,0.0,1903.856999874115,1905.1019999999999,6.6
13,6.733333333333333,0.46666666666666673,1.0,0.22700200995023367,0.09101010101010087,5.7476666666666665,14469.71799969674,4.0,6.0,14084.955999999998,1303.5199999999998,11560.537999999999,124.435,0.0,0.0,5.032,391.7850000000002,699.646,0.0,0.0,0.0,0.0,2300.351999759674,1939.6639999999998,6.8
13,6.733333333333333,0.0666666666666667,0.9333333333333335,0.17917966198873336,0.07587636932707349,5.912333333333334,15534.44999933243,3.0,6.0,15110.294999999998,819.9839999999998,13136.339999999998,124.435,0.0,0.0,5.032,375.15200000000027,592.576,0.0,56.776,0.0,0.0,4902.691999912261,4539.236,6.0
13,6.466666666666666,-0.39999999999999997,0.6666666666666669,0.2810857146843673,0.05809859154929573,6.3373333333333335,15219.65100002289,0.0,3.0,16341.970000000001,2712.0959999999995,12706.652999999998,0.0,0.0,0.0,0.0,371.88400000000024,494.561,0.0,56.776,0.0,0.0,4628.930999994277,4820.93,6.6
13,6.466666666666666,-0.6,0.7333333333333334,0.34382841285208804,0.0521462105969148,6.0120000000000005,15699.17399930954,2.0,1.0,16952.746,3099.1699999999996,12668.665999999997,0.0,0.0,0.0,0.0,527.9090000000002,600.225,0.0,56.776,0.0,0.0,6904.660000562667,7549.082,6.4
13,6.333333333333333,-0.8000000000000002,0.7333333333333334,0.2647143457707664,0.02182539682539683,5.877,20537.20100069046,2.0,1.0,21707.377,2786.8989999999994,16770.527,0.0,0.0,0.0,0.0,1609.4750000000004,540.476,0.0,0.0,0.0,0.0,3978.848999977112,4626.129,5.4
