id,datetime,day_of_week,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat_total
7,2014-03-25,Tuesday,7.666666666666667,-0.5,1.3333333333333333,0.1343449018025289,12516.447998046864,4.0,0.0,12374.72
7,2014-03-26,Wednesday,6.6,0.2,0.6,0.1032937312856176,9189.55200004578,8.0,4.0,9141.049
7,2014-03-27,Thursday,6.8,0.2,0.4,0.089700247915258,9708.778999090197,2.0,8.0,9393.018
7,2014-03-28,Friday,8.25,0.25,1.5,0.0980998424889587,12984.041001558304,1.0,0.0,12728.737
7,2014-03-29,Saturday,7.0,0.2,1.0,0.0418758535518426,10574.725999832155,0.0,5.0,11202.355
7,2014-03-30,Sunday,6.2,0.2,0.0,0.0625734602553756,8739.792000055313,2.0,1.0,8080.941000000001
7,2014-03-31,Monday,4.333333333333333,-1.0,0.0,0.0513660767337238,13187.446000099182,5.0,1.0,13014.653
7,2014-04-01,Tuesday,6.6,-1.0,0.8,0.0807622580241118,14699.699999332432,3.0,8.0,14544.004
7,2014-04-02,Wednesday,5.5,-1.25,0.25,0.1561874532182019,13329.964998483656,13.0,4.0,11623.63
7,2014-04-03,Thursday,6.2,-0.4,0.2,0.0902634767947734,8073.050000190733,5.0,0.0,10189.333
7,2014-04-04,Friday,6.5,-0.75,0.0,0.049630376344086,10023.579001665108,7.0,2.0,9583.518
7,2014-04-05,Saturday,6.0,0.0,0.6666666666666666,0.2313065813088305,5377.287999629977,9.0,5.0,5238.085
7,2014-04-06,Sunday,6.75,-0.75,1.0,0.0563157634848811,7656.606000900269,2.0,3.0,7777.611
7,2014-04-07,Monday,5.4,-0.6,0.2,0.0805241620390383,16856.013999462135,0.0,1.0,17427.877
7,2014-04-08,Tuesday,6.8,-0.4,0.6,0.07680102095483,9726.615999460217,1.0,0.0,10000.452
7,2014-04-09,Wednesday,6.4,-1.0,0.6,0.0707902001380262,13731.39099931717,2.0,2.0,5096.873
7,2014-04-10,Thursday,6.2,0.4,0.0,0.0989583333333333,5612.3310008049075,6.0,4.0,5621.641
7,2014-04-11,Friday,3.5,0.5,-1.0,0.0686828898225957,2235.2060010433183,0.0,1.0,2232.101
7,2014-04-12,Saturday,6.4,0.0,0.75,0.1531338017300584,14799.42600035668,2.0,10.0,14709.41
7,2014-04-13,Sunday,6.5,-0.25,1.0,0.0163194444444444,8132.0510020256115,5.0,0.0,6604.604
7,2014-04-14,Monday,6.2,-0.2,0.4,0.0333537581699346,4822.974000215535,2.0,1.0,6352.425
7,2014-04-15,Tuesday,6.0,-0.75,0.5,0.0196233378043152,8726.610999822617,0.0,0.0,8723.983
7,2014-04-16,Wednesday,4.75,-1.25,0.0,0.1059560203611006,9003.359000205992,2.0,8.0,9241.347000000002
7,2014-04-17,Thursday,3.8,-1.2,-0.4,0.1180908662900188,7809.418999671931,1.0,0.0,7841.73
7,2014-04-18,Friday,5.2,-1.0,-0.4,0.0472701149425287,6566.541000366214,1.0,2.0,6259.138
7,2014-04-19,Saturday,7.0,0.25,0.75,0.0031254706183548,2050.9950006008153,0.0,0.0,1921.3399999999997
7,2014-04-20,Sunday,3.0,-2.0,-1.0,0.0868055555555555,6713.023000955578,0.0,0.0,3140.0980000000004
7,2014-04-21,Monday,6.6,-0.4,0.8,0.0617854683195591,9218.660998582844,0.0,0.0,12597.473
7,2014-04-22,Tuesday,6.0,-0.2,0.4,0.0909901819923371,5708.751999616626,0.0,2.0,5673.015
7,2014-04-23,Wednesday,6.0,-0.6666666666666666,0.0,0.0753735365199268,11782.639000177383,5.0,0.0,11779.67
7,2014-04-24,Thursday,5.6,-0.6,0.4,0.157986111111111,3173.6349997520447,3.0,1.0,4388.015999999999
7,2014-04-25,Friday,3.3333333333333335,0.3333333333333333,-0.6666666666666666,0.0760416666666666,5443.733000278472,6.0,0.0,5172.588
7,2014-04-26,Saturday,5.4,-0.4,-0.2,0.0189157390698018,7633.689001798637,0.0,0.0,7579.948000000001
7,2014-04-27,Sunday,6.0,-0.6,0.4,0.0134077528240234,9327.362001657482,1.0,1.0,8009.531
7,2014-04-28,Monday,6.75,0.25,0.75,0.0944896708683473,14356.782003402708,9.0,3.0,14180.582000000002
7,2014-04-29,Tuesday,5.0,-2.0,0.0,0.1346382476724498,6649.512000322342,1.0,9.0,11010.772
7,2014-04-30,Wednesday,5.0,-2.0,0.5,0.0241479188161226,7197.648000955588,0.0,0.0,15646.214999999998
7,2014-05-01,Thursday,5.0,-1.6666666666666667,-0.3333333333333333,0.1035845268365024,5441.058000802992,0.0,0.0,5966.296
7,2014-05-02,Friday,6.2,-0.6,0.6,0.0591046422012331,5961.156999111181,0.0,0.0,9592.603
7,2014-05-03,Saturday,5.666666666666667,-0.6666666666666666,0.0,0.0756944444444444,1797.8099997043612,1.0,0.0,1797.116
7,2014-05-04,Sunday,8.0,-1.0,1.0,0.0822916666666667,2201.7170004844656,0.0,0.0,3103.5879999999997
7,2014-05-05,Monday,5.5,-1.5,0.5,0.0670194410948894,0.0,0.0,0.0,0.0
8,2014-03-05,Wednesday,6.333333333333333,0.0,0.3333333333333333,0.0488155275623038,0.0,0.0,0.0,0.0
8,2014-03-06,Thursday,7.2,-0.6,0.6,0.0456152052390179,0.0,0.0,13.0,0.0
8,2014-03-07,Friday,7.4,0.6,1.2,0.0483673585614293,0.0,0.0,3.0,0.0
8,2014-03-08,Saturday,7.0,0.0,1.0,0.0489245866642968,0.0,0.0,0.0,0.0
8,2014-03-09,Sunday,7.2,-1.0,1.2,0.0487517788582076,0.0,0.0,0.0,0.0
8,2014-03-10,Monday,6.8,-1.0,0.6,0.0476951527170268,0.0,0.0,4.0,0.0
8,2014-03-11,Tuesday,6.6,0.4,0.4,0.0481953825317003,0.0,0.0,3.0,0.0
8,2014-03-12,Wednesday,7.0,0.6,1.0,0.049047901986309,0.0,0.0,0.0,0.0
8,2014-03-13,Thursday,6.6,0.0,0.6,0.0528188116903694,825.9980003833764,0.0,11.0,879.268
8,2014-03-14,Friday,7.4,-0.2,1.2,0.074696563349575,3377.382000684738,0.0,11.0,3356.968
8,2014-03-15,Saturday,6.4,-0.6,0.6,0.0580680275462278,1200.8120002746596,0.0,3.0,1198.749
8,2014-03-16,Sunday,7.0,-1.25,1.25,0.0691657705526367,2440.102999925614,0.0,0.0,2439.4910000000004
8,2014-03-17,Monday,5.4,0.0,0.2,0.0055555555555555,1418.689000129699,0.0,0.0,12861.929
8,2014-03-18,Tuesday,6.4,-0.2,0.6,0.0284913617819378,1318.1699995994566,0.0,0.0,1316.1799999999998
8,2014-03-19,Wednesday,7.0,-0.2,1.0,0.0630171632209882,1827.459999084472,1.0,0.0,1825.813
8,2014-03-20,Thursday,6.4,-0.2,0.8,0.0575238776758922,1096.5499994754791,0.0,1.0,5859.657
8,2014-03-21,Friday,6.6,-0.4,0.6,0.0089423023646526,2857.9249997138977,0.0,4.0,3878.964
8,2014-03-22,Saturday,6.4,-0.4,0.8,0.0222314544523495,866.5940003395078,0.0,0.0,4941.505999999999
8,2014-03-23,Sunday,7.2,-0.2,0.8,0.0421848253883105,1374.581000328064,2.0,0.0,6542.281
8,2014-03-24,Monday,6.8,-0.8,1.0,0.0463079127626616,1967.9929997920997,0.0,0.0,1971.78
8,2014-03-25,Tuesday,7.2,-0.6,1.0,0.0168976618425147,726.2829999923706,0.0,1.0,2120.9469999999997
8,2014-03-26,Wednesday,6.5,-0.25,0.5,0.0895013931186418,1818.4510009288792,0.0,5.0,1970.436
8,2014-03-27,Thursday,6.333333333333333,0.0,0.5,0.0870115013606352,2483.2820003032693,0.0,6.0,4689.696
8,2014-03-28,Friday,6.25,-0.25,0.5,0.0165597620461136,1936.6580002307896,1.0,12.0,2719.6270000000004
8,2014-03-29,Saturday,7.166666666666667,-0.1666666666666666,1.0,0.024944120627437,1191.82900071144,0.0,2.0,1154.548
8,2014-03-30,Sunday,6.8,0.0,0.6,0.0784470781932718,779.8929989337921,0.0,0.0,778.4780000000001
8,2014-03-31,Monday,7.6,0.0,1.2,0.0789346518177163,1670.5409996509547,0.0,0.0,1775.678
8,2014-04-01,Tuesday,7.2,-1.0,1.0,0.0623538545853123,2074.4190006256113,0.0,0.0,2781.011
8,2014-04-02,Wednesday,6.6,-0.4,0.8,0.0082895473593854,696.810000658035,0.0,0.0,2142.9260000000004
8,2014-04-03,Thursday,7.0,0.0,1.3333333333333333,0.0787678856372969,2837.6179988384256,0.0,0.0,3317.969
8,2014-04-04,Friday,7.5,0.25,1.25,0.0311239725872736,1265.5080008506782,2.0,0.0,2718.7639999999997
8,2014-04-05,Saturday,7.4,0.2,1.2,0.1284141414141414,1735.447999954224,0.0,0.0,1734.599
8,2014-04-06,Sunday,7.6,0.0,1.25,0.0072802352888045,1296.008000373841,0.0,0.0,990.367
8,2014-04-07,Monday,7.0,0.0,1.0,0.1024731337951504,4442.053998470306,1.0,6.0,4438.16
8,2014-04-08,Tuesday,6.5,-0.25,0.5,0.0581482922279691,2564.4870009422293,0.0,0.0,2900.086
8,2014-04-09,Wednesday,6.25,0.25,0.5,0.0403662659654395,2404.4000003337856,0.0,0.0,7493.343999999999
8,2014-04-10,Thursday,7.6,1.2,1.4,0.2065732627427378,4360.754999876022,0.0,0.0,4490.161999999999
8,2014-04-11,Friday,7.6,0.6,1.0,0.0741355491619203,1581.921000719071,1.0,0.0,1578.286
8,2014-04-12,Saturday,7.0,0.0,0.8,0.0250274391551291,767.0680000782011,0.0,0.0,2540.544
8,2014-04-13,Sunday,7.6,0.0,1.2,0.004827095791619,2078.960000276566,0.0,0.0,3886.811
8,2014-04-14,Monday,6.6,0.2,0.6,0.0649030865558514,3426.076000928881,0.0,0.0,3422.366
8,2014-04-15,Tuesday,6.4,-0.8,0.6,0.034090909090909,3149.47799921036,0.0,0.0,3183.372
8,2014-04-16,Wednesday,6.6,-0.6,0.8,0.0685973564143854,1724.2629995346065,0.0,0.0,1720.7170000000003
8,2014-04-17,Thursday,6.2,-1.0,0.8,0.0971815674258687,3259.4069993495928,0.0,0.0,3256.06
8,2014-04-18,Friday,6.0,-0.4,0.6,0.0490419861447403,936.6079995632168,0.0,0.0,933.677
8,2014-04-19,Saturday,7.8,1.4,1.2,0.0390028943861402,2355.3289988040965,0.0,0.0,2421.6120000000005
8,2014-04-20,Sunday,6.4,-1.2,0.8,0.0048993447953894,1317.5869996547704,0.0,0.0,8503.756000000001
8,2014-04-21,Monday,6.4,-1.0,0.6,0.0292949596667519,2076.093999624253,0.0,0.0,2075.606
8,2014-04-22,Tuesday,6.0,-0.6,0.4,0.0773999430387924,1819.2249996662135,0.0,0.0,1816.149
8,2014-04-23,Wednesday,5.6,0.0,0.4,0.1249760272490379,1554.5250003337856,0.0,0.0,1685.816
8,2014-04-24,Thursday,6.666666666666667,0.3333333333333333,1.0,0.1280059119507768,1965.2279994487767,0.0,0.0,2481.995
8,2014-04-25,Friday,6.333333333333333,0.0,0.8,0.0283210125448028,2004.8570005893716,0.0,0.0,11471.636
8,2014-04-26,Saturday,6.0,-0.5,0.25,0.0471788194444444,702.6440005302428,0.0,0.0,699.8149999999999
8,2014-04-27,Sunday,6.0,-0.8333333333333334,0.6666666666666666,0.0054298371647509,2228.388000011444,0.0,3.0,2375.5550000000003
8,2014-04-28,Monday,5.8,-0.8,0.6,0.0222524154589372,864.7580003738399,0.0,0.0,867.067
8,2014-04-29,Tuesday,5.75,-0.25,0.25,0.0309961484593837,2025.43799996376,0.0,0.0,2023.663
8,2014-04-30,Wednesday,6.666666666666667,-0.5,1.0,0.034825039929765,3999.0009987354206,0.0,0.0,3995.155
8,2014-05-01,Thursday,7.0,0.4,0.8,0.0373140985529644,5458.796000480648,0.0,0.0,14484.174
8,2014-05-02,Friday,7.2,-0.4,1.0,0.1817380077030812,703.1720004081725,0.0,0.0,702.607
8,2014-05-03,Saturday,7.4,0.4,1.0,0.2218137298647595,883.2579998970028,0.0,0.0,1933.509
8,2014-05-04,Sunday,6.8,-0.2,1.0,0.0432776127692456,1968.681000471115,1.0,0.0,1969.542
8,2014-05-05,Monday,6.666666666666667,-1.0,1.0,0.0026041666666666,263.81499981880165,0.0,0.0,263.281
9,2014-03-21,Friday,7.0,0.0,1.0,0.0776772400443023,3007.8339989185324,3.0,1.0,2918.885
9,2014-03-22,Saturday,7.0,0.0,0.6666666666666666,0.0628472222222222,4706.241000652313,0.0,0.0,7923.1280000000015
9,2014-03-23,Sunday,6.75,0.75,0.25,0.0333333333333333,7160.279999732973,0.0,1.0,39708.045999999995
9,2014-03-24,Monday,7.25,0.5,0.5,0.0791666666666666,5929.98400068283,0.0,0.0,5921.0830000000005
9,2014-03-25,Tuesday,6.2,0.4,-0.2,0.0256944444444444,7212.193001270292,1.0,0.0,7094.874
9,2014-03-26,Wednesday,7.75,0.5,0.75,0.0863155761862658,8552.027000188831,3.0,2.0,5391.731
9,2014-03-27,Thursday,7.8,-0.4,0.8,0.0270833333333333,4169.421998977661,1.0,0.0,4167.357
9,2014-03-28,Friday,8.25,-0.25,1.0,0.0797784391534391,10467.48400187493,4.0,0.0,10457.507999999998
9,2014-03-29,Saturday,8.0,-0.4,1.0,0.0822916666666666,7516.976999044419,5.0,0.0,7513.596
9,2014-03-30,Sunday,7.75,-1.0,1.0,0.1119565217391304,8669.2909989357,2.0,1.0,8665.131999999998
9,2014-03-31,Monday,7.0,-0.2,0.2,0.0833333333333333,6808.904999494553,3.0,0.0,6805.447
9,2014-04-01,Tuesday,7.6,0.0,0.6,0.0798611111111111,12936.086001157755,5.0,0.0,12931.807
9,2014-04-02,Wednesday,6.2,0.2,0.0,0.0413865546218487,3616.184999942782,2.0,0.0,3613.856
9,2014-04-03,Thursday,7.6,0.0,0.6,0.1809027777777777,6119.871999502183,3.0,0.0,6115.091
9,2014-04-04,Friday,7.25,-0.75,0.75,0.0760416666666666,6912.645999670029,3.0,1.0,6909.600000000001
9,2014-04-05,Saturday,7.5,0.0,0.75,0.115625,5465.0930008888245,0.0,0.0,5461.360999999999
9,2014-04-06,Sunday,6.8,-0.4,0.8,0.1388888888888889,7160.648002386096,0.0,0.0,7156.419
9,2014-04-07,Monday,6.2,-0.5,0.0,0.078125,5353.679001808166,0.0,0.0,5350.355999999999
9,2014-04-08,Tuesday,7.2,0.0,0.6,0.0864583333333333,4055.727000236513,0.0,1.0,19908.75599999999
9,2014-04-09,Wednesday,6.5,0.25,0.25,0.0341269841269841,4303.1010003089905,3.0,0.0,4318.647
9,2014-04-10,Thursday,6.0,0.75,0.0,0.0303571428571428,2158.587001562118,1.0,0.0,2160.1449999999995
9,2014-04-11,Friday,6.8,0.0,0.6,0.1142857142857143,5562.076999187465,0.0,0.0,2253.532
9,2014-04-12,Saturday,7.0,0.0,0.8,0.0694444444444444,2841.5630002021794,2.0,0.0,2922.9159999999997
9,2014-04-13,Sunday,6.0,-0.8,0.0,0.1722222222222222,1216.8459997177124,0.0,1.0,1216.783
9,2014-04-14,Monday,5.8,-0.2,-0.2,0.0833333333333331,823.1890001296997,1.0,1.0,853.067
9,2014-04-15,Tuesday,6.0,0.0,0.0,0.0885416666666666,1799.896999597549,1.0,1.0,1919.147
9,2014-04-16,Wednesday,5.5,-0.5,-0.25,0.0155844155844155,588.7820003032683,0.0,0.0,722.064
9,2014-04-17,Thursday,7.0,0.0,0.75,0.1104565390749601,2211.44800043106,1.0,1.0,2220.174
9,2014-04-18,Friday,6.6,-1.2,0.6,0.1147382920110193,2364.1620001792908,2.0,1.0,2363.157
9,2014-04-19,Saturday,8.0,0.25,1.0,0.1131493506493506,1896.4769990444192,0.0,0.0,1895.5910000000003
9,2014-04-20,Sunday,6.25,0.0,0.25,0.0415482954545454,421.081000328064,0.0,0.0,788.412
9,2014-04-21,Monday,6.5,-1.0,0.5,0.0153093434343434,848.1339998245237,2.0,0.0,847.8480000000001
9,2014-04-22,Tuesday,6.6,-0.2,0.4,0.0643939393939393,2612.397999525069,15.0,0.0,3103.674
9,2014-04-23,Wednesday,6.333333333333333,-0.3333333333333333,0.3333333333333333,0.0392203282828282,2925.293999671936,2.0,2.0,2929.7510000000007
9,2014-04-24,Thursday,7.2,0.2,1.0,0.0420328282828282,763.8369996547699,5.0,0.0,765.057
9,2014-04-25,Friday,7.25,0.25,1.0,0.1158143939393939,1263.7550008296962,0.0,0.0,1783.667
9,2014-04-26,Saturday,8.0,0.0,1.0,0.1102693602693603,1797.3450000286102,0.0,0.0,1806.692
9,2014-04-27,Sunday,6.25,-1.0,0.25,0.0723195873164224,0.0,0.0,0.0,0.0
9,2014-04-28,Monday,6.6,0.0,0.6,0.0723438341506042,0.0,0.0,0.0,0.0
9,2014-04-29,Tuesday,6.75,-0.5,0.5,0.0723918642268836,0.0,0.0,0.0,0.0
9,2014-04-30,Wednesday,7.0,-0.5,0.75,0.0724580255779625,0.0,0.0,0.0,0.0
9,2014-05-01,Thursday,7.5,-0.25,0.75,0.0725215409897237,0.0,0.0,0.0,0.0
9,2014-05-02,Friday,7.6,0.0,0.8,0.0725257395132166,0.0,0.0,0.0,0.0
9,2014-05-03,Saturday,7.75,0.25,0.75,0.072527656549106,0.0,0.0,0.0,0.0
9,2014-05-04,Sunday,6.6,0.2,0.4,0.0723094733287127,0.0,0.0,0.0,0.0
9,2014-05-05,Monday,6.0,-1.0,0.5,0.072305138491408,0.0,0.0,0.0,0.0
12,2014-03-15,Saturday,5.5,0.0,-0.5,0.0918358255119858,0.0,4.0,3.0,0.0
12,2014-03-27,Thursday,7.0,-0.5,1.0,0.1482905365606453,6065.711000442509,2.0,0.0,6344.303
12,2014-03-28,Friday,6.75,0.0,0.75,0.1121886973180077,10478.017000198368,9.0,0.0,14918.65
12,2014-03-29,Saturday,6.75,1.0,1.0,0.1260750694279283,9956.593999385828,5.0,0.0,10254.139000000005
12,2014-03-30,Sunday,5.8,-0.2,0.25,0.0500026692883375,3085.156000614166,1.0,0.0,3053.1890000000003
12,2014-03-31,Monday,6.4,0.4,0.4,0.0725464900664517,3845.6270000934614,1.0,0.0,3798.279
12,2014-04-01,Tuesday,6.4,0.4,0.75,0.1407921548420124,8892.608999252321,2.0,0.0,8439.815
12,2014-04-02,Wednesday,6.0,-0.4,0.3333333333333333,0.1470602274847505,13215.448000431052,3.0,0.0,7138.703
12,2014-04-03,Thursday,5.4,0.4,0.0,0.1573412698412698,10063.442001819609,3.0,0.0,11950.959
12,2014-04-04,Friday,6.5,0.75,0.6666666666666666,0.1387798904872683,7406.303998708725,8.0,3.0,7434.905000000001
12,2014-04-05,Saturday,6.2,0.0,0.4,0.150298313430203,4866.7180008888245,3.0,1.0,5689.249
12,2014-04-06,Sunday,6.25,0.25,0.75,0.0872111194733988,2818.0290002822862,0.0,0.0,2817.4539999999997
12,2014-04-07,Monday,6.4,0.2,1.0,0.1256551193566753,5998.4570002555865,0.0,0.0,6267.878000000001
12,2014-04-08,Tuesday,6.25,0.0,0.25,0.117654971593157,7995.541000366211,2.0,0.0,9736.874999999998
12,2014-04-09,Wednesday,5.25,0.0,-0.5,0.1655167290440424,11045.18599843979,0.0,0.0,39119.24800000001
12,2014-04-10,Thursday,6.4,0.2,0.6,0.1338207834315731,7782.513999700544,0.0,0.0,8122.092000000001
12,2014-04-11,Friday,6.6,-0.5,1.0,0.0715106834668408,4888.1749980449695,2.0,0.0,13125.126
12,2014-04-12,Saturday,6.8,0.0,0.8,0.084032014294214,7295.19900035858,0.0,0.0,8370.856999999998
12,2014-04-13,Sunday,5.6,0.6,0.0,0.0953833249642271,8651.996002197266,3.0,0.0,8382.15
12,2014-04-14,Monday,6.6,-0.4,0.8,0.0874241857760053,7834.32399940491,1.0,0.0,7714.233
12,2014-04-15,Tuesday,6.8,0.2,1.0,0.1200504971349348,7183.024999380113,6.0,0.0,8244.268
12,2014-04-16,Wednesday,7.0,0.0,1.0,0.198099232603957,7032.783002853394,3.0,2.0,8068.077000000001
12,2014-04-17,Thursday,6.8,-0.6,0.8,0.1310616360007588,7747.718999624252,2.0,0.0,7711.228
12,2014-04-18,Friday,6.6,-0.6,0.8,0.0799791231487768,5904.472999334335,0.0,0.0,5574.392
12,2014-04-19,Saturday,5.8,0.4,0.4,0.1671652256803054,7279.017001152038,4.0,2.0,37845.02099999999
12,2014-04-20,Sunday,6.4,0.4,1.0,0.2202672654948737,15072.072999715812,0.0,0.0,11680.898
12,2014-04-21,Monday,6.0,-0.25,0.75,0.0702309086923999,4222.318999528884,1.0,0.0,4466.782
12,2014-04-22,Tuesday,6.5,0.25,1.0,0.1646270648732014,18346.558000326168,2.0,0.0,18136.996
12,2014-04-23,Wednesday,5.8,0.0,0.8,0.1144938873347397,5621.264999151228,6.0,0.0,5912.182000000001
12,2014-04-24,Thursday,6.6,-0.6,0.6,0.0852228001377535,6934.605998277665,1.0,0.0,8869.961
12,2014-04-25,Friday,5.6,0.2,0.2,0.1346787019892702,4744.062000751495,3.0,1.0,5516.066
12,2014-04-26,Saturday,7.0,0.25,1.0,0.3325771057511279,3425.820999383924,6.0,0.0,3449.699
12,2014-04-27,Sunday,6.0,0.0,0.75,0.1934794910648599,5069.173999309539,1.0,0.0,4890.08
12,2014-04-28,Monday,6.6,-0.6,1.0,0.0853976874322089,3979.2940003871927,2.0,8.0,5033.7210000000005
12,2014-04-29,Tuesday,6.0,-0.4,1.0,0.0791976372917132,6085.489000082016,4.0,0.0,7254.075
12,2014-04-30,Wednesday,6.25,-0.25,0.6666666666666666,0.1219931925300057,6141.15299963951,2.0,0.0,6897.527999999999
12,2014-05-01,Thursday,6.2,-0.2,0.5,0.0955700386338232,10759.314000368113,0.0,2.0,9401.13
12,2014-05-02,Friday,5.5,0.0,0.5,0.1309995432502886,17130.235999345776,1.0,0.0,13520.459
12,2014-05-03,Saturday,5.6,-0.4,0.2,0.085140097498809,5445.758001565932,1.0,1.0,6652.775
12,2014-05-04,Sunday,4.8,-0.8,-0.2,0.114598722699528,7504.151001453398,0.0,0.0,9447.264
12,2014-05-05,Monday,6.0,0.0,0.3333333333333333,0.0320418552036198,2281.6200006008153,2.0,0.0,3041.6870000000004
13,2014-03-13,Thursday,7.0,-2.0,1.0,0.3028327929923235,1252.236999988556,1.0,0.0,1292.7580000000005
13,2014-03-14,Friday,7.8,0.2,1.4,0.2629164566342046,7292.196001768112,0.0,3.0,11809.471
13,2014-03-15,Saturday,7.0,0.2,0.4,0.2809469818327217,4634.640998601915,0.0,3.0,7720.957
13,2014-03-16,Sunday,6.4,-1.0,0.2,0.273973450064849,4920.903999090192,0.0,0.0,3895.452
13,2014-03-17,Monday,6.6,0.0,0.8,0.2887517888887408,3146.8159987926483,0.0,0.0,3418.9100000000003
13,2014-03-18,Tuesday,7.0,-0.2,0.8,0.3006051000987606,2748.7139985561375,0.0,0.0,10300.916
13,2014-03-19,Wednesday,7.8,-0.2,1.2,0.1997520510413675,15164.403999090206,0.0,0.0,15907.738
13,2014-03-20,Thursday,6.4,0.8,0.2,0.2875173962358836,8615.40499901772,0.0,0.0,9913.866999999998
13,2014-03-21,Friday,6.4,0.6,0.6,0.0846487121915733,12928.499998092651,0.0,2.0,15811.794
13,2014-03-22,Saturday,8.4,1.4,1.6,0.0939734996186608,12328.156999826428,0.0,0.0,12734.352
13,2014-03-23,Sunday,7.4,1.6,1.0,0.1191626338685162,6527.276000261304,0.0,2.0,7446.713000000001
13,2014-03-24,Monday,8.8,1.0,1.8,0.3074129857071034,4688.187000513077,2.0,0.0,4709.763
13,2014-03-25,Tuesday,7.6,1.2,1.8,0.0985684853651605,5026.9479994773865,0.0,0.0,6746.3640000000005
13,2014-03-26,Wednesday,8.4,-1.0,1.0,0.303655124259914,9064.92799973488,1.0,1.0,9065.175
13,2014-03-27,Thursday,7.4,-1.2,1.0,0.1080941295720869,8565.003998994824,0.0,1.0,9185.172000000002
13,2014-03-28,Friday,7.6,-1.0,1.2,0.3355837397178655,12150.351999759672,0.0,0.0,12089.537
13,2014-03-29,Saturday,7.2,-1.8,1.0,0.3700853779840848,5617.916001319885,0.0,0.0,6830.005999999999
13,2014-03-30,Sunday,6.2,-0.6,0.8,0.1106315203947191,9519.96399950981,0.0,0.0,9361.776
13,2014-03-31,Monday,7.0,-1.2,0.6,0.2922268907563025,5456.011997938155,1.0,0.0,5198.68
13,2014-04-01,Tuesday,7.5,-1.5,1.0,0.4387483465608465,7494.29600048065,3.0,3.0,12439.723999999998
13,2014-04-02,Wednesday,7.4,-1.2,1.0,0.3712079450379942,9194.638997077942,0.0,0.0,22619.340999999997
13,2014-04-03,Thursday,7.6,-0.8,1.4,0.3039661452028189,11380.30199933052,3.0,7.0,14648.516
13,2014-04-04,Friday,7.8,-0.6,1.0,0.1967422594122717,8050.796003341671,0.0,3.0,9325.752
13,2014-04-05,Saturday,6.8,0.2,0.8,0.1564612721793572,12458.3269996643,0.0,0.0,12797.903
13,2014-04-06,Sunday,6.25,0.25,0.75,0.3203210232023791,8325.587998628615,0.0,0.0,9053.37
13,2014-04-07,Monday,7.4,-0.4,1.0,0.3080046567657187,10618.18199920655,1.0,1.0,15240.807
13,2014-04-08,Tuesday,8.2,0.8,1.4,0.1243355147822914,10384.884002208708,2.0,0.0,10336.131999999998
13,2014-04-09,Wednesday,7.8,-0.2,1.2,0.1902651482398734,14230.147996902464,4.0,0.0,14334.526
13,2014-04-10,Thursday,7.6,0.6,1.0,0.3092114046758542,8855.479999065397,1.0,0.0,9020.385999999997
13,2014-04-11,Friday,6.8,0.6,1.2,0.4687077628254097,3541.379999160767,1.0,0.0,3616.704
13,2014-04-12,Saturday,6.8,0.6,1.0,0.0954991948470209,7624.418000698084,4.0,6.0,6799.918
13,2014-04-13,Sunday,6.6,0.2,0.8,0.1513406794183811,8206.342999458317,0.0,2.0,8207.309
13,2014-04-14,Monday,6.8,-0.6,1.0,0.2610185432032939,4942.535999536515,0.0,0.0,5537.588
13,2014-04-15,Tuesday,6.0,-0.8,0.2,0.3699345550700972,8591.417001247402,2.0,1.0,9762.508
13,2014-04-16,Wednesday,6.0,-0.25,0.75,0.3382828282828283,6136.71899843216,2.0,0.0,6271.45
13,2014-04-17,Thursday,6.4,-1.2,1.0,0.0414110526038063,11643.33200097084,2.0,1.0,11593.791
13,2014-04-18,Friday,3.5,-1.0,-1.0,0.1181818181818182,1017.902000427246,0.0,0.0,851.176
13,2014-04-19,Saturday,7.2,-0.6,1.0,0.240850591796765,9011.547000885008,1.0,0.0,9136.707
13,2014-04-20,Sunday,6.6,-1.6,0.6,0.2621848739495797,2915.6050009727473,0.0,0.0,5774.119
13,2014-04-21,Monday,7.4,-1.4,1.0,0.1571017682237751,10264.740000009531,0.0,0.0,11552.46
13,2014-04-22,Tuesday,5.75,-1.25,0.75,0.2710352653846367,7339.745000839235,0.0,1.0,7663.051
13,2014-04-23,Wednesday,7.4,-0.8,1.0,0.4385733488177097,3922.773000240326,3.0,2.0,4002.845
13,2014-04-24,Thursday,7.666666666666667,1.0,1.0,0.4378101065601064,13762.461001634596,2.0,0.0,4175.099
13,2014-04-25,Friday,7.75,-0.25,1.25,0.4405688439574524,5650.640999317167,0.0,0.0,5722.876
13,2014-04-26,Saturday,8.8,-1.8,1.6,0.169494766505636,7379.346999406813,0.0,0.0,6701.8640000000005
13,2014-04-27,Sunday,8.0,-0.5,1.5,0.2649346728151076,13700.42499923706,0.0,0.0,13542.922000000002
13,2014-04-28,Monday,8.166666666666666,-1.6666666666666667,1.0,0.29876844002231,7873.467999935148,0.0,0.0,7814.343
13,2014-04-29,Tuesday,8.5,-1.25,1.25,0.325002877061394,8018.175000429151,0.0,0.0,8046.535
13,2014-04-30,Wednesday,7.833333333333333,-1.1666666666666667,1.0,0.2936714121744516,7364.614001035689,0.0,0.0,7737.719
