"","ID","observation_day","beepo","date","mood","arousal","valence","activity","screen","call","sms","appCat.builtin","appCat.communication","appCat.entertainment","appCat.finance","appCat.game","appCat.office","appCat.other","appCat.social","appCat.travel","appCat.unknown","appCat.utilities","appCat.weather","night_mood","night_arousal","night_valence","night_physical_activity","night_screen","night_appcat_combined","total_time_diff","max_time_diff","total_inactivity","max_inactivity","SUM_inactivity_timediff","MAX_inactivity_timediff","lead_night_mood","lead_night_arousal","lead_night_valence","binary_screen","binary_appCat.builtin","binary_appCat.communication","binary_appCat.entertainment","binary_appCat.finance","binary_appCat.game","binary_appCat.office","binary_appCat.other","binary_appCat.social","binary_appCat.travel","binary_appCat.unknown","binary_appCat.utilities","binary_appCat.weather","binary_night_screen","binary_night_appcat_combined","was_na_mood","was_na_arousal","was_na_valence","was_na_activity","was_na_night_activity","daily_average_mood","mood_of_yesterday","roll_mean_15","roll_mean_45"
"500",3,27,5,2014-04-17,7,0,0,0.102756892230576,5.94764588035183,1,0,2.97532546377633,5.30330490805908,4.42204030258619,3.47976207453282,0,0,2.79177841663292,0,0,0,3.4760265222828,0,NA,NA,NA,0.00676328502415459,5.74294549343402,5.74181016875286,0,0,7,7,7,7,NA,NA,NA,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,7.25,8,NA,NA
"501",3,28,1,2014-04-18,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.0818628513018794,7.74016210157396,7.83833621774013,0,0,4,4,4,4,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,7.5,7.25,NA,NA
"502",3,28,2,2014-04-18,7,0,1,0.0798181006584087,4.62890624550866,0,0,0,5.63830128712602,2.47199025785477,0,0,0,3.03941417464011,0,0,0,0,0,NA,NA,NA,0.0818628513018794,7.74016210157396,7.83833621774013,0,0,4,4,4,4,NA,NA,NA,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7.5,7.25,NA,NA
"503",3,28,3,2014-04-18,7,0,1,0.0175438596491228,5.39065951103549,1,0,4.92200078235402,3.21160948887616,1.91250108692418,0,0,5.21951222610551,0,0,0,0,0,0,NA,NA,NA,0.0818628513018794,7.74016210157396,7.83833621774013,0,0,4,4,4,4,NA,NA,NA,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,7.5,7.25,NA,NA
"504",3,28,4,2014-04-18,8,0,1,0.273465395248297,6.54532954527728,1,0,3.15495577910197,4.74925321379461,6.29937195162134,0,0,0,2.69793252291392,0,0,0,0,0,NA,NA,NA,0.0818628513018794,7.74016210157396,7.83833621774013,0,0,4,4,4,4,NA,NA,NA,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7.5,7.25,NA,NA
"505",3,28,5,2014-04-18,8,0,1,0.0456302332805941,7.97313889312111,1,0,7.05511955460029,6.05609993855347,7.71431328433269,0,0,0,1.86361490632848,0,0,0,2.19210035981877,0,NA,NA,NA,0.0818628513018794,7.74016210157396,7.83833621774013,0,0,4,4,4,4,NA,NA,NA,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,7.5,7.25,NA,NA
"506",3,29,1,2014-04-19,7,0,0,0.0091743119266055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.00455373406193078,6.426051469205,6.41371138432134,0,0,6,6,6,6,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7.8,7.5,NA,NA
"507",3,29,2,2014-04-19,8,1,1,0.380888592662293,6.12075006341776,4,1,4.61845159629401,5.67616116093767,2.01236647289027,0,0,0,2.41938987253613,0,4.24898083841407,0,0,0,NA,NA,NA,0.00455373406193078,6.426051469205,6.41371138432134,0,0,6,6,6,6,NA,NA,NA,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,7.8,7.5,NA,NA
"508",3,29,3,2014-04-19,8,1,1,0.299808330347598,3.67549021535182,0,0,1.39673961898143,2.30088364635429,2.32356349937924,0,0,0,2.8953040187195,0,0,0,0,0,NA,NA,NA,0.00455373406193078,6.426051469205,6.41371138432134,0,0,6,6,6,6,NA,NA,NA,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7.8,7.5,NA,NA
"509",3,29,4,2014-04-19,8,1,1,0.528678747921933,4.50859320576734,0,0,2.72425158044022,4.04492670109214,2.39825884306233,0,0,0,2.20585390403427,0,0,0,0,0,NA,NA,NA,0.00455373406193078,6.426051469205,6.41371138432134,0,0,6,6,6,6,NA,NA,NA,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7.8,7.5,NA,NA
"510",3,29,5,2014-04-19,8,0,1,0.210402252068919,5.88703415507483,0,0,0,5.83707133787284,1.99061032797322,0,0,0,2.4879021587678,0,0,0,0,0,NA,NA,NA,0.00455373406193078,6.426051469205,6.41371138432134,0,0,6,6,6,6,NA,NA,NA,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7.8,7.5,NA,NA
"511",3,30,1,2014-04-20,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.0900731050404002,6.84060855979915,6.83859167863613,0,0,5,5,5,5,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,7.33333333333333,7.8,NA,NA
"512",3,30,2,2014-04-20,8,0,1,0.224783228044097,6.71556397571351,3,2,5.58971751836823,4.99126897160529,6.22629751025644,0,0,0,2.0855478601116,0,0,0,0,0,NA,NA,NA,0.0900731050404002,6.84060855979915,6.83859167863613,0,0,5,5,5,5,NA,NA,NA,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7.33333333333333,7.8,NA,NA
"513",3,30,3,2014-04-20,8,1,2,0.226624568183556,5.08874382690289,0,0,0,4.88362733941191,2.9060263604695,0,0,0,2.4611261211226,0,0,0,0,0,NA,NA,NA,0.0900731050404002,6.84060855979915,6.83859167863613,0,0,5,5,5,5,NA,NA,NA,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7.33333333333333,7.8,NA,NA
"514",3,30,4,2014-04-20,NA,NA,NA,0.360659458549997,6.5734021945352,0,0,5.16884629109646,4.26532426488774,5.46474240725068,0,0,0,1.97602358248135,0,0,5.42124271338534,0,0,NA,NA,NA,0.0900731050404002,6.84060855979915,6.83859167863613,0,0,5,5,5,5,NA,NA,NA,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,7.33333333333333,7.8,NA,NA
"515",3,30,5,2014-04-20,6,0,0,0.157102502017756,6.23311773252219,0,0,3.89792408104864,4.25819094359898,4.80910645275445,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.0900731050404002,6.84060855979915,6.83859167863613,0,0,5,5,5,5,NA,NA,NA,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7.33333333333333,7.8,NA,NA
"516",3,31,1,2014-04-21,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.0865832338839687,7.27562858681287,7.27398948721847,0,0,4,4,4,4,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,7.5,7.33333333333333,NA,NA
"517",3,31,2,2014-04-21,7,0,1,0.0260369815092454,7.4470161614774,3,0,6.58487426188012,0,6.13402474462587,0,0,0,2.43510347269419,0,0,0,0,0,NA,NA,NA,0.0865832338839687,7.27562858681287,7.27398948721847,0,0,4,4,4,4,NA,NA,NA,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7.5,7.33333333333333,NA,NA
"518",3,31,3,2014-04-21,7,0,1,0.0116454930429522,6.64193906297043,0,0,0,0,6.37322934180073,3.18610466853766,0,0,2.08579630731784,0,5.06237981999689,0,0,0,NA,NA,NA,0.0865832338839687,7.27562858681287,7.27398948721847,0,0,4,4,4,4,NA,NA,NA,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,7.5,7.33333333333333,NA,NA
"519",3,31,4,2014-04-21,8,0,1,0.0173189383715699,5.81790548784877,0,0,0,4.31740811033614,5.48584617537494,0,0,0,7.22473665398891,0,0,0,1.86578410457603,0,NA,NA,NA,0.0865832338839687,7.27562858681287,7.27398948721847,0,0,4,4,4,4,NA,NA,NA,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,7.5,7.33333333333333,NA,NA
"520",3,31,5,2014-04-21,8,1,1,0.0243333333333333,4.9336390527938,0,0,0,0,4.87693626837447,0,0,0,2.14978350273608,0,0,0,0,0,NA,NA,NA,0.0865832338839687,7.27562858681287,7.27398948721847,0,0,4,4,4,4,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7.5,7.33333333333333,NA,NA
"521",3,32,1,2014-04-22,7,0,1,0.221576663348373,6.17703706422056,0,0,2.71350197978046,0,6.14705490438786,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,7.81258700654051,7.81130964661378,0,0,6,6,6,6,NA,NA,NA,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7.6,7.5,NA,NA
"522",3,32,2,2014-04-22,8,1,1,0.125046664701837,5.88040169372377,0,0,3.90869748199957,5.43623848521161,3.52049038785014,0,0,1.79442258664754,3.69234843025268,0,0,0,0,0,NA,NA,NA,0,7.81258700654051,7.81130964661378,0,0,6,6,6,6,NA,NA,NA,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,7.6,7.5,NA,NA
"523",3,32,3,2014-04-22,8,0,1,0.0883481808023756,6.70922994740549,0,0,0,4.69220989590967,6.5594339179397,0,0,0,1.82567768743152,0,0,0,0,0,NA,NA,NA,0,7.81258700654051,7.81130964661378,0,0,6,6,6,6,NA,NA,NA,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7.6,7.5,NA,NA
"524",3,32,4,2014-04-22,7,0,1,0.250635311595903,6.07504483621231,0,0,4.16166047284028,7.11537414355025,3.87625073954,0,0,0,2.49039158001857,0,0,0,0,0,NA,NA,NA,0,7.81258700654051,7.81130964661378,0,0,6,6,6,6,NA,NA,NA,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7.6,7.5,NA,NA
"525",3,32,5,2014-04-22,8,1,0,0.0453333333333333,7.19910162970299,0,0,0,5.43752263226836,6.98363518034166,0,0,3.57043369890745,0,0,0,0,0,0,NA,NA,NA,0,7.81258700654051,7.81130964661378,0,0,6,6,6,6,NA,NA,NA,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,7.6,7.5,NA,NA
"526",3,33,1,2014-04-23,6,0,0,0.20562558356676,6.68558999988812,0,0,3.62668485052082,4.02889896314703,6.30036185160107,5.0759422698969,0,0,0,0,0,0,0,0,NA,NA,NA,0.00396825396825397,4.20228673874732,4.20018996030544,0,0,7,7,7,7,NA,NA,NA,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,7.6,NA,NA
"527",3,33,2,2014-04-23,7,1,1,0.0767676767676768,6.53831636386954,0,1,2.40739545734639,6.29227629687105,4.83469334426634,0,0,0,2.84444415934021,0,0,0,0,0,NA,NA,NA,0.00396825396825397,4.20228673874732,4.20018996030544,0,0,7,7,7,7,NA,NA,NA,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7,7.6,NA,NA
"528",3,33,3,2014-04-23,7,1,1,0.0416666666666667,4.74511471751917,0,0,4.07707971204383,3.5464802873174,2.25297459244071,0,0,0,2.57611752984138,0,0,0,0,0,NA,NA,NA,0.00396825396825397,4.20228673874732,4.20018996030544,0,0,7,7,7,7,NA,NA,NA,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7,7.6,NA,NA
"529",3,33,4,2014-04-23,7,1,1,0.274104683195592,6.91409712640154,0,0,3.73069295692735,5.6002166438839,6.53096654505542,0,0,0,2.08442908319088,0,0,0,0,0,NA,NA,NA,0.00396825396825397,4.20228673874732,4.20018996030544,0,0,7,7,7,7,NA,NA,NA,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7,7.6,NA,NA
"530",3,33,5,2014-04-23,8,0,1,0.176638176638177,7.08410906390836,0,0,0,6.26777154298826,6.48894653928235,0,0,0,2.08181372582489,0,0,0,0,0,NA,NA,NA,0.00396825396825397,4.20228673874732,4.20018996030544,0,0,7,7,7,7,NA,NA,NA,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7,7.6,NA,NA
"531",3,34,1,2014-04-24,7,-1,1,0.257694472335033,6.81489519534848,0,0,0,5.19895548969361,6.5178086342311,3.97694895150698,0,0,0,0,0,0,0,0,NA,NA,NA,0.0627716559534741,6.15757202997833,6.15603786490428,0,0,6,6,6,6,NA,NA,NA,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7.375,7,7.33333333333333,NA
"532",3,34,2,2014-04-24,8,-1,1,0.145098039215686,6.16229955075651,0,0,2.58112550752854,6.02290749556084,3.34070400123319,0,0,0,3.0885393231402,0,0,0,0,0,NA,NA,NA,0.0627716559534741,6.15757202997833,6.15603786490428,0,0,6,6,6,6,NA,NA,NA,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7.375,7,7.4,NA
"533",3,34,3,2014-04-24,7,-1,1,0.168273645546373,7.65110638610282,0,0,4.53664506223297,6.9954080335785,6.31955352794369,0,0,0,4.71647002887117,0,0,0,0,0,NA,NA,NA,0.0627716559534741,6.15757202997833,6.15603786490428,0,0,6,6,6,6,NA,NA,NA,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7.375,7,7.4,NA
"534",3,34,4,2014-04-24,NA,NA,NA,0.228625235404896,6.1966599903328,0,0,2.49204775793937,6.07445367903801,5.66521488150694,0,0,0,2.20497226412705,0,0,0,0,0,NA,NA,NA,0.0627716559534741,6.15757202997833,6.15603786490428,0,0,6,6,6,6,NA,NA,NA,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,7.375,7,NA,NA
"535",3,34,5,2014-04-24,7.5,1,1,0.0396216932126445,6.50947231758398,0,0,0,6.18965125092485,5.16546003240933,0,0,0,2.30747312706682,0,0,0,0,0,NA,NA,NA,0.0627716559534741,6.15757202997833,6.15603786490428,0,0,6,6,6,6,NA,NA,NA,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7.375,7,NA,NA
"536",3,35,1,2014-04-25,7,0,1,0.203810226155359,4.69680087927269,0,0,3.09449104557725,4.16547071220712,3.19785645764413,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.00289855072463768,5.51429933515734,5.59724348709528,0,0,6,6,6,6,NA,NA,NA,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7.5,7.375,NA,NA
"537",3,35,2,2014-04-25,NA,NA,NA,0.173725899617191,6.91197735365291,0,0,2.35308807516715,5.61653834330865,7.17032259975538,3.44214736799111,0,5.19016406580498,2.20530297018749,0,0,0,0,0,NA,NA,NA,0.00289855072463768,5.51429933515734,5.59724348709528,0,0,6,6,6,6,NA,NA,NA,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,7.5,7.375,NA,NA
"538",3,35,3,2014-04-25,8,-1,1,0.125,6.63480811218204,0,0,0,5.82493759621267,5.98194437372382,0,0,0,2.7802468239816,0,0,0,2.41358965103696,0,NA,NA,NA,0.00289855072463768,5.51429933515734,5.59724348709528,0,0,6,6,6,6,NA,NA,NA,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,7.5,7.375,NA,NA
"539",3,35,4,2014-04-25,NA,NA,NA,0.309558534157465,6.20988898069824,0,0,2.52812576890798,5.97543678603078,4.29367344877027,0,0,0,2.84065616565023,0,0,0,0,0,NA,NA,NA,0.00289855072463768,5.51429933515734,5.59724348709528,0,0,6,6,6,6,NA,NA,NA,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,7.5,7.375,NA,NA
"540",3,35,5,2014-04-25,7.5,-1.5,1,0.0225988700564972,8.72309829070057,0,0,0,8.71975829136058,2.56510319178228,0,0,0,2.20342752146083,0,0,0,0,0,NA,NA,NA,0.00289855072463768,5.51429933515734,5.59724348709528,0,0,6,6,6,6,NA,NA,NA,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7.5,7.375,NA,NA
"541",3,36,1,2014-04-26,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.155345434888749,7.99391502206446,7.97762235435544,0,0,3,3,3,3,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,7.5,7.5,NA,NA
"542",3,36,2,2014-04-26,7.5,-1.5,1,0.0378100423472474,6.64434036258967,0,0,5.67565045407744,4.03298321075368,6.01605227614949,0,0,0,2.49411413053891,0,0,0,0,0,NA,NA,NA,0.155345434888749,7.99391502206446,7.97762235435544,0,0,3,3,3,3,NA,NA,NA,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7.5,7.5,NA,NA
"543",3,36,3,2014-04-26,7,1,1,0.512441643323996,5.91635029977814,4,2,3.5104702341399,1.39003734739873,5.76688872057715,0,0,0,2.77427480001144,0,0,0,0,0,NA,NA,NA,0.155345434888749,7.99391502206446,7.97762235435544,0,0,3,3,3,3,NA,NA,NA,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7.5,7.5,NA,NA
"544",3,36,4,2014-04-26,NA,NA,NA,0.398397955673497,4.90154932834798,0,1,4.24593482411801,0,3.33138274404646,0,0,0,3.60842832971631,0,0,0,0,0,NA,NA,NA,0.155345434888749,7.99391502206446,7.97762235435544,0,0,3,3,3,3,NA,NA,NA,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,7.5,7.5,NA,NA
"545",3,36,5,2014-04-26,8,1,1,0.630592349934324,3.9150982633123,0,0,0,0,3.08899490401368,0,0,0,2.21822474437597,3.01822735138136,0,0,0,0,NA,NA,NA,0.155345434888749,7.99391502206446,7.97762235435544,0,0,3,3,3,3,NA,NA,NA,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,7.5,7.5,NA,NA
"546",3,37,1,2014-04-27,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.0408357075023742,7.3530697490278,7.60037081824589,0,0,6,6,6,6,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,7.5,7.5,NA,NA
"547",3,37,2,2014-04-27,8,-1.5,1,0.00627097685921215,7.04062220072955,0,0,0,0,6.33314462790856,0,0,0,3.05357656323843,0,0,0,0,0,NA,NA,NA,0.0408357075023742,7.3530697490278,7.60037081824589,0,0,6,6,6,6,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7.5,7.5,NA,NA
"548",3,37,3,2014-04-27,8,-2,1,0.0748973693150083,5.65176611242256,0,0,0,5.0782752508066,6.34009648259718,0,0,0,7.08892700831112,0,0,0,0,0,NA,NA,NA,0.0408357075023742,7.3530697490278,7.60037081824589,0,0,6,6,6,6,NA,NA,NA,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7.5,7.5,NA,NA
"549",3,37,4,2014-04-27,7,-1,1,0.224225226879201,7.72890861596854,0,0,2.29656702066848,6.57032538395246,7.53493678717515,0,0,0,2.64440017402575,0,5.08201287545658,0,0,0,NA,NA,NA,0.0408357075023742,7.3530697490278,7.60037081824589,0,0,6,6,6,6,NA,NA,NA,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,7.5,7.5,NA,NA
"550",3,37,5,2014-04-27,7,-1,1,0.0425737256554539,4.90815950328185,0,0,0,1.63393538403449,4.37280928512427,0,0,0,3.96246894090852,0,0,0,0,0,NA,NA,NA,0.0408357075023742,7.3530697490278,7.60037081824589,0,0,6,6,6,6,NA,NA,NA,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7.5,7.5,NA,NA
"551",3,38,1,2014-04-28,7,-2,1,0.176459510357815,6.4812248474128,0,0,3.654934798061,5.06422029385327,6.07326110050996,0,0,0,2.31914718129302,0,0,1.85817123474731,2.09149362270398,0,NA,NA,NA,0.058816425120773,7.28655808550545,8.68180009956864,0,0,6,6,6,6,NA,NA,NA,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,7,7.5,NA,NA
"552",3,38,2,2014-04-28,7,0,1,0.166752905524123,6.29685698635924,0,0,2.83878602309126,5.63880652452718,7.58859958863529,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.058816425120773,7.28655808550545,8.68180009956864,0,0,6,6,6,6,NA,NA,NA,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,7.5,NA,NA
"553",3,38,3,2014-04-28,6,-2,1,0.0884297520661157,6.70674741545055,0,0,0,7.38915991900918,6.29493753421606,0,0,0,2.59271416908888,0,0,0,1.96585282256697,0,NA,NA,NA,0.058816425120773,7.28655808550545,8.68180009956864,0,0,6,6,6,6,NA,NA,NA,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,7,7.5,NA,NA
"554",3,38,4,2014-04-28,8,-1,1,0.217791551882461,5.72495997261121,0,0,3.474788553631,5.47380311233271,3.52409325040904,0,0,0,2.40568305099761,2.18335100507035,0,0,0,0,NA,NA,NA,0.058816425120773,7.28655808550545,8.68180009956864,0,0,6,6,6,6,NA,NA,NA,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,7,7.5,NA,NA
"555",3,38,5,2014-04-28,7,-2,1,0.0115942028985507,6.85821623420324,1,0,3.530996819197,6.22150625136318,6.21354953834512,2.83702958235867,0,0,2.30757263450508,0,0,0,0,0,NA,NA,NA,0.058816425120773,7.28655808550545,8.68180009956864,0,0,6,6,6,6,NA,NA,NA,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7,7.5,NA,NA
"556",3,39,1,2014-04-29,7,-1,1,0.288732049293547,6.21967126012599,0,0,0,6.12805407137758,3.46648562169027,2.41314208355869,0,0,0,0,0,0,0,0,NA,NA,NA,0,4.60108184015609,4.66799473912133,0,0,6,6,6,6,NA,NA,NA,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7.25,7,NA,NA
"557",3,39,2,2014-04-29,8,-1,1,0.191289451461505,6.40236651399989,0,0,3.08094620276847,6.25134496013816,3.85642572532574,0,0,0,2.78969163013944,0,0,0,0,0,NA,NA,NA,0,4.60108184015609,4.66799473912133,0,0,6,6,6,6,NA,NA,NA,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7.25,7,NA,NA
"558",3,39,3,2014-04-29,7,1,1,0.295384017031032,6.17317758484649,0,0,0,5.92908369652421,4.36828261688162,2.64255121886951,0,0,2.49798738932653,0,0,0,0,0,NA,NA,NA,0,4.60108184015609,4.66799473912133,0,0,6,6,6,6,NA,NA,NA,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7.25,7,NA,NA
"559",3,39,4,2014-04-29,NA,NA,NA,0.153216374269006,6.72638207159137,0,0,0,5.87028512525626,5.70904526849743,0,0,0,2.57702993866381,0,0,0,0,0,NA,NA,NA,0,4.60108184015609,4.66799473912133,0,0,6,6,6,6,NA,NA,NA,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,7.25,7,NA,NA
"560",3,39,5,2014-04-29,7,-1,1,0.0088236816229364,6.60199884490158,0,0,0,4.43880858877286,6.26033834772829,0,0,2.01570270071283,2.73261272393046,0,0,0,0,0,NA,NA,NA,0,4.60108184015609,4.66799473912133,0,0,6,6,6,6,NA,NA,NA,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,7.25,7,NA,NA
"561",3,40,1,2014-04-30,7,-1,1,0.183399209486166,6.57327226247262,0,0,0,3.91038165915602,6.47899646685458,0,0,0,2.64546532591059,0,0,0,0,0,NA,NA,NA,0.00404040404040404,6.25326711528573,6.25124663446998,0,0,7,7,7,7,NA,NA,NA,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7,7.25,NA,NA
"562",3,40,2,2014-04-30,7,-1,1,0.0884207240948815,6.53426546861274,0,0,0,5.2308518994135,6.21660210906093,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.00404040404040404,6.25326711528573,6.25124663446998,0,0,7,7,7,7,NA,NA,NA,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,7.25,NA,NA
"563",3,40,3,2014-04-30,7,-1,1,0.128280152640766,5.53803874377413,0,0,0,6.90146654628891,2.61608110033881,0,0,0,1.95217619063396,0,0,0,2.41618159957659,0,NA,NA,NA,0.00404040404040404,6.25326711528573,6.25124663446998,0,0,7,7,7,7,NA,NA,NA,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,7,7.25,NA,NA
"564",3,40,4,2014-04-30,7,-2,1,0.212078022131951,7.2728892438203,0,0,3.59346926930928,4.62278414538731,6.37974280379333,0,0,0,4.09366099531013,0,0,0,0,0,NA,NA,NA,0.00404040404040404,6.25326711528573,6.25124663446998,0,0,7,7,7,7,NA,NA,NA,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7,7.25,NA,NA
"565",3,40,5,2014-04-30,7,-1,1,0.105359818278479,6.85429859304431,0,0,5.05451181878573,6.27854956635897,5.52489501459653,0,0,0,0.697139201829483,0,0,0,1.95543606170872,0,NA,NA,NA,0.00404040404040404,6.25326711528573,6.25124663446998,0,0,7,7,7,7,NA,NA,NA,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,7,7.25,NA,NA
"566",3,41,1,2014-05-01,7,-2,1,0.251129943502825,6.76553020572521,0,0,7.47255986749233,5.514037431846,6.59587340582159,0,0,0,0,0,0,0,2.58006530296123,0,NA,NA,NA,0,4.04487416835107,4.04250726024013,0,0,7,7,7,7,NA,NA,NA,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,7.2,7,NA,NA
"567",3,41,2,2014-05-01,7,1,1,0.071969696969697,5.35974166665163,0,0,2.66319229546038,5.32809459153554,6.25042687770858,0,0,0,3.35592103679252,0,0,0,0,0,NA,NA,NA,0,4.04487416835107,4.04250726024013,0,0,7,7,7,7,NA,NA,NA,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7.2,7,NA,NA
"568",3,41,3,2014-05-01,7,-2,1,0.0926938381483835,5.52521386980988,1,0,3.54289946972242,5.28443647113683,3.17830379910315,0,0,0,3.1026565658755,0,0,0,0,0,NA,NA,NA,0,4.04487416835107,4.04250726024013,0,0,7,7,7,7,NA,NA,NA,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7.2,7,NA,NA
