id,datetime,day_of_week,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat_total,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,mood_of_next_day
7,2014-04-27,7.0,6.0,-0.6,0.4,0.0134077528240234,9327.362001657482,1.0,1.0,8009.531,591.766,4909.536,441.7660000000001,0.0,0.0,0.0,179.703,1833.25,0.0,53.51,0.0,0.0,6.75
7,2014-04-28,1.0,6.75,0.25,0.75,0.0944896708683473,14356.782003402708,9.0,3.0,14180.582000000002,3413.083,7304.385,1194.625,0.0,0.0,0.0,333.17299999999994,1640.126,1.004,286.976,7.21,0.0,5.0
7,2014-04-29,2.0,5.0,-2.0,0.0,0.1346382476724498,6649.512000322342,1.0,9.0,11010.772,2796.391,6168.858,931.825,0.0,14.065,0.0,42.602,872.169,0.0,184.862,0.0,0.0,5.0
7,2014-04-30,3.0,5.0,-2.0,0.5,0.0241479188161226,7197.648000955588,0.0,0.0,15646.214999999998,2430.9410000000003,10321.694,1436.897,0.0,0.0,0.0,830.9350000000001,418.836,0.0,206.912,0.0,0.0,5.0
7,2014-05-01,4.0,5.0,-1.6666666666666667,-0.3333333333333333,0.1035845268365024,5441.058000802992,0.0,0.0,5966.296,474.879,4111.217000000001,432.474,0.0,0.0,0.0,32.19,817.021,0.0,98.515,0.0,0.0,6.2
7,2014-05-02,5.0,6.2,-0.6,0.6,0.0591046422012331,5961.156999111181,0.0,0.0,9592.603,1964.09,6094.439,166.687,0.0,0.0,0.0,427.039,828.253,0.0,112.095,0.0,0.0,5.666666666666667
7,2014-05-03,6.0,5.666666666666667,-0.6666666666666666,0.0,0.0756944444444444,1797.8099997043612,1.0,0.0,1797.116,290.056,294.107,303.578,0.0,0.0,0.0,37.375,872.0,0.0,0.0,0.0,0.0,8.0
7,2014-05-04,7.0,8.0,-1.0,1.0,0.0822916666666667,2201.7170004844656,0.0,0.0,3103.588,529.433,2160.107,153.38799999999998,0.0,0.0,0.0,9.085,251.575,0.0,0.0,0.0,0.0,5.5
8,2014-03-05,3.0,6.333333333333333,0.0,0.3333333333333333,0.0453966552972918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2
8,2014-03-06,4.0,7.2,-0.6,0.6,0.0447231644508231,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4
8,2014-03-07,5.0,7.4,0.6,1.2,0.045294351702575,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
8,2014-03-08,6.0,7.0,0.0,1.0,0.0454148493873585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2
8,2014-03-09,7.0,7.2,-1.0,1.2,0.0453796923688161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8
8,2014-03-10,1.0,6.8,-1.0,0.6,0.0451616365891813,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6
8,2014-03-11,2.0,6.6,0.4,0.4,0.0452643957453825,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
8,2014-03-12,3.0,7.0,0.6,1.0,0.045439218534696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6
8,2014-03-13,4.0,6.6,0.0,0.6,0.0580668719010236,825.9980003833764,0.0,11.0,879.268,169.212,287.188,0.0,0.0,0.0,0.0,208.855,200.951,0.0,0.0,13.062,0.0,7.4
8,2014-03-14,5.0,7.4,-0.2,1.2,0.1047696466774074,3377.382000684738,0.0,11.0,3356.968,592.733,382.769,0.0,0.0,0.0,0.0,42.258,861.5070000000001,1277.345,180.247,20.109,0.0,6.4
8,2014-03-15,6.0,6.4,-0.6,0.6,0.0524504372360022,1200.8120002746596,0.0,3.0,1198.749,68.456,382.204,77.59,0.0,0.0,17.086,71.725,581.688,0.0,0.0,0.0,0.0,7.0
8,2014-03-16,7.0,7.0,-1.25,1.25,0.0742482703238354,2440.102999925614,0.0,0.0,2439.4910000000004,149.23,1753.462,0.0,0.0,0.0,0.0,56.275,469.405,0.0,0.0,11.119,0.0,5.4
8,2014-03-17,1.0,5.4,0.0,0.2,0.0055555555555555,1418.689000129699,0.0,0.0,12861.929,56.584,5763.016,0.0,0.0,0.0,0.0,68.395,6973.934,0.0,0.0,0.0,0.0,6.4
8,2014-03-18,2.0,6.4,-0.2,0.6,0.0284913617819378,1318.1699995994566,0.0,0.0,1316.1799999999998,5.92,716.8960000000001,142.79000000000002,0.0,0.0,0.0,47.137,403.437,0.0,0.0,0.0,0.0,7.0
8,2014-03-19,3.0,7.0,-0.2,1.0,0.0630171632209882,1827.459999084472,1.0,0.0,1825.813,49.837,1011.71,26.471,0.0,0.0,0.0,64.362,655.237,0.0,0.0,18.196,0.0,6.4
8,2014-03-20,4.0,6.4,-0.2,0.8,0.0575238776758922,1096.5499994754791,0.0,1.0,5859.657,4862.881,279.44,0.0,0.0,0.0,0.0,48.01,669.326,0.0,0.0,0.0,0.0,6.6
8,2014-03-21,5.0,6.6,-0.4,0.6,0.0089423023646526,2857.9249997138977,0.0,4.0,3878.964,215.864,2477.42,0.0,0.0,0.0,0.0,52.181,1085.183,0.0,0.0,48.316,0.0,6.4
8,2014-03-22,6.0,6.4,-0.4,0.8,0.0222314544523495,866.5940003395078,0.0,0.0,4941.505999999999,10.557,4329.022,0.0,0.0,0.0,0.0,43.157,452.757,89.938,0.0,16.075,0.0,7.2
8,2014-03-23,7.0,7.2,-0.2,0.8,0.0421848253883105,1374.581000328064,2.0,0.0,6542.281,86.199,372.317,0.0,0.0,0.0,0.0,4065.138,1612.935,323.241,0.0,82.45100000000001,0.0,6.8
8,2014-03-24,1.0,6.8,-0.8,1.0,0.0463079127626616,1967.9929997921,0.0,0.0,1971.78,14.427,194.055,0.0,0.0,0.0,0.0,52.023,1700.212,0.0,0.0,11.063,0.0,7.2
8,2014-03-25,2.0,7.2,-0.6,1.0,0.0168976618425147,726.2829999923706,0.0,1.0,2120.947,73.604,1469.956,89.12,0.0,0.0,0.0,46.93600000000001,441.331,0.0,0.0,0.0,0.0,6.5
8,2014-03-26,3.0,6.5,-0.25,0.5,0.0895013931186418,1818.4510009288792,0.0,5.0,1970.436,330.846,895.011,112.399,0.0,0.0,161.499,45.978,413.674,0.0,0.0,11.029,0.0,6.333333333333333
8,2014-03-27,4.0,6.333333333333333,0.0,0.5,0.0870115013606352,2483.2820003032693,0.0,6.0,4689.696,128.185,1976.788,0.0,0.0,0.0,0.0,56.987,2145.012,0.0,358.674,24.05,0.0,6.25
8,2014-03-28,5.0,6.25,-0.25,0.5,0.0165597620461136,1936.6580002307896,1.0,12.0,2719.6270000000004,834.408,959.256,0.0,0.0,0.0,0.0,52.028,706.401,0.0,167.534,0.0,0.0,7.166666666666667
8,2014-03-29,6.0,7.166666666666667,-0.1666666666666666,1.0,0.024944120627437,1191.82900071144,0.0,2.0,1154.548,46.795,536.168,64.889,0.0,0.0,0.0,61.195,445.501,0.0,0.0,0.0,0.0,6.8
8,2014-03-30,7.0,6.8,0.0,0.6,0.0784470781932718,779.8929989337921,0.0,0.0,778.4780000000001,9.926,218.915,0.0,0.0,0.0,0.0,43.082,506.55500000000006,0.0,0.0,0.0,0.0,7.6
8,2014-03-31,1.0,7.6,0.0,1.2,0.0789346518177163,1670.5409996509547,0.0,0.0,1775.678,3.048,1230.323,20.184,0.0,0.0,0.0,50.666,457.422,0.0,0.0,14.035,0.0,7.2
8,2014-04-01,2.0,7.2,-1.0,1.0,0.0623538545853123,2074.419000625612,0.0,0.0,2781.011,28.205,1623.59,92.105,0.0,0.0,0.0,59.789,974.317,0.0,0.0,3.005,0.0,6.6
8,2014-04-02,3.0,6.6,-0.4,0.8,0.0082895473593854,696.810000658035,0.0,0.0,2142.9260000000004,33.864,1809.842,19.154,0.0,0.0,0.0,51.734,208.186,0.0,0.0,20.146,0.0,7.0
8,2014-04-03,4.0,7.0,0.0,1.3333333333333333,0.0787678856372969,2837.6179988384256,0.0,0.0,3317.969,36.467,2364.911,0.0,0.0,0.0,0.0,107.158,758.856,0.0,0.0,50.577000000000005,0.0,7.5
8,2014-04-04,5.0,7.5,0.25,1.25,0.0311239725872736,1265.5080008506782,2.0,0.0,2718.764,168.297,863.472,0.0,0.0,0.0,0.0,34.475,1643.455,0.0,0.0,9.065,0.0,7.4
8,2014-04-05,6.0,7.4,0.2,1.2,0.1284141414141414,1735.447999954224,0.0,0.0,1734.599,8.64,951.811,76.908,0.0,0.0,0.0,46.662,633.521,0.0,0.0,17.057,0.0,7.6
8,2014-04-06,7.0,7.6,0.0,1.25,0.0072802352888045,1296.008000373841,0.0,0.0,990.367,69.105,331.962,11.032,0.0,0.0,0.0,34.396,532.817,0.0,0.0,11.055,0.0,7.0
8,2014-04-07,1.0,7.0,0.0,1.0,0.1024731337951504,4442.053998470306,1.0,6.0,4438.16,365.502,2379.268,368.396,0.0,0.0,0.0,69.48,1248.486,0.0,7.028,0.0,0.0,6.5
8,2014-04-08,2.0,6.5,-0.25,0.5,0.0581482922279691,2564.4870009422293,0.0,0.0,2900.086,67.864,1572.274,93.167,0.0,0.0,0.0,56.654,1078.93,0.0,0.0,31.197000000000003,0.0,6.25
8,2014-04-09,3.0,6.25,0.25,0.5,0.0403662659654395,2404.4000003337856,0.0,0.0,7493.343999999999,112.664,1770.142,0.0,0.0,0.0,0.0,3613.761,1990.761,0.0,0.0,6.016,0.0,7.6
8,2014-04-10,4.0,7.6,1.2,1.4,0.2065732627427378,4360.754999876022,0.0,0.0,4490.161999999999,90.306,3161.743,230.726,0.0,0.0,0.0,82.531,877.273,0.0,0.0,47.583,0.0,7.6
8,2014-04-11,5.0,7.6,0.6,1.0,0.0741355491619203,1581.921000719071,1.0,0.0,1578.286,51.944,452.748,32.147,0.0,0.0,0.0,48.116,990.321,0.0,0.0,3.01,0.0,7.0
8,2014-04-12,6.0,7.0,0.0,0.8,0.0250274391551291,767.0680000782011,0.0,0.0,2540.544,0.0,1912.357,0.0,0.0,0.0,0.0,108.724,519.463,0.0,0.0,0.0,0.0,7.6
8,2014-04-13,7.0,7.6,0.0,1.2,0.004827095791619,2078.960000276566,0.0,0.0,3886.811,8.147,658.403,221.563,0.0,0.0,0.0,119.435,2874.2200000000003,0.0,0.0,5.043,0.0,6.6
8,2014-04-14,1.0,6.6,0.2,0.6,0.0649030865558514,3426.076000928881,0.0,0.0,3422.366,89.016,1931.73,81.273,0.0,0.0,45.241,122.035,1121.678,0.0,0.0,31.393,0.0,6.4
8,2014-04-15,2.0,6.4,-0.8,0.6,0.034090909090909,3149.47799921036,0.0,0.0,3183.372,313.846,2067.439,36.189,0.0,0.0,0.0,54.181,711.717,0.0,0.0,0.0,0.0,6.6
8,2014-04-16,3.0,6.6,-0.6,0.8,0.0685973564143854,1724.2629995346065,0.0,0.0,1720.7170000000003,122.282,853.409,22.458,0.0,0.0,48.299,45.329,595.5500000000001,0.0,0.0,33.39,0.0,6.2
8,2014-04-17,4.0,6.2,-1.0,0.8,0.0971815674258687,3259.4069993495928,0.0,0.0,3256.06,111.431,1016.883,144.717,0.0,0.0,0.0,188.899,676.225,1114.867,0.0,3.038,0.0,6.0
8,2014-04-18,5.0,6.0,-0.4,0.6,0.0490419861447403,936.6079995632168,0.0,0.0,933.677,8.937000000000001,178.033,0.0,0.0,0.0,0.0,67.792,678.915,0.0,0.0,0.0,0.0,7.8
8,2014-04-19,6.0,7.8,1.4,1.2,0.0390028943861402,2355.3289988040965,0.0,0.0,2421.6120000000005,324.362,840.206,88.565,0.0,0.0,0.0,46.933,1092.221,0.0,22.302,7.023,0.0,6.4
8,2014-04-20,7.0,6.4,-1.2,0.8,0.0048993447953894,1317.5869996547704,0.0,0.0,8503.756000000001,2291.839,85.042,173.54200000000003,0.0,0.0,0.0,36.373000000000005,5884.73,0.0,17.156,15.074,0.0,6.4
8,2014-04-21,1.0,6.4,-1.0,0.6,0.0292949596667519,2076.093999624253,0.0,0.0,2075.606,90.122,600.21,437.264,0.0,0.0,5.032,31.308,905.644,0.0,0.0,6.026,0.0,6.0
8,2014-04-22,2.0,6.0,-0.6,0.4,0.0773999430387924,1819.2249996662133,0.0,0.0,1816.149,109.492,795.312,21.094,0.0,0.0,0.0,46.998000000000005,843.2529999999999,0.0,0.0,0.0,0.0,5.6
8,2014-04-23,3.0,5.6,0.0,0.4,0.1249760272490379,1554.5250003337856,0.0,0.0,1685.816,153.904,1044.884,0.0,0.0,0.0,0.0,51.104,435.924,0.0,0.0,0.0,0.0,6.666666666666667
8,2014-04-24,4.0,6.666666666666667,0.3333333333333333,1.0,0.1280059119507768,1965.2279994487767,0.0,0.0,2481.995,26.486,1270.667,82.896,0.0,0.0,0.0,547.374,554.572,0.0,0.0,0.0,0.0,6.333333333333333
8,2014-04-25,5.0,6.333333333333333,0.0,0.8,0.0283210125448028,2004.857000589372,0.0,0.0,11471.636,92.297,10351.418,0.0,0.0,0.0,163.344,51.705,812.8720000000001,0.0,0.0,0.0,0.0,6.0
8,2014-04-26,6.0,6.0,-0.5,0.25,0.0471788194444444,702.6440005302428,0.0,0.0,699.8149999999999,276.46,156.572,0.0,0.0,0.0,0.0,29.159,237.624,0.0,0.0,0.0,0.0,6.0
8,2014-04-27,7.0,6.0,-0.8333333333333334,0.6666666666666666,0.0054298371647509,2228.388000011444,0.0,3.0,2375.5550000000003,100.223,704.723,835.74,0.0,0.0,0.0,34.178,700.691,0.0,0.0,0.0,0.0,5.8
8,2014-04-28,1.0,5.8,-0.8,0.6,0.0222524154589372,864.7580003738399,0.0,0.0,867.067,127.955,122.743,109.162,0.0,0.0,0.0,45.431,461.776,0.0,0.0,0.0,0.0,5.75
8,2014-04-29,2.0,5.75,-0.25,0.25,0.0309961484593837,2025.43799996376,0.0,0.0,2023.663,21.515,1157.159,111.408,0.0,0.0,0.0,39.375,694.2059999999999,0.0,0.0,0.0,0.0,6.666666666666667
8,2014-04-30,3.0,6.666666666666667,-0.5,1.0,0.034825039929765,3999.0009987354206,0.0,0.0,3995.155,38.781,3192.407,202.554,0.0,0.0,0.0,38.314,523.099,0.0,0.0,0.0,0.0,7.0
8,2014-05-01,4.0,7.0,0.4,0.8,0.0373140985529644,5458.796000480648,0.0,0.0,14484.174,96.708,9933.222999999998,3751.748,0.0,0.0,0.0,57.046,442.897,0.0,0.0,202.552,0.0,7.2
8,2014-05-02,5.0,7.2,-0.4,1.0,0.1817380077030812,703.1720004081725,0.0,0.0,702.607,29.822,157.961,29.418,0.0,0.0,0.0,45.74,436.494,0.0,0.0,3.172,0.0,7.4
8,2014-05-03,6.0,7.4,0.4,1.0,0.2218137298647595,883.2579998970028,0.0,0.0,1933.509,86.962,1322.47,0.0,0.0,0.0,0.0,36.627,437.165,0.0,6.071,44.214,0.0,6.8
8,2014-05-04,7.0,6.8,-0.2,1.0,0.0432776127692456,1968.681000471115,1.0,0.0,1969.542,162.032,780.008,0.0,0.0,0.0,0.0,34.334,681.4110000000001,0.0,311.757,0.0,0.0,6.666666666666667
9,2014-03-21,5.0,7.0,0.0,1.0,0.0109432640488565,3007.8339989185324,3.0,1.0,2918.885,29.307,1221.081,1447.456,0.0,0.0,2.113,216.908,0.0,0.0,0.0,2.02,0.0,7.0
9,2014-03-22,6.0,7.0,0.0,0.6666666666666666,0.0628472222222222,4706.241000652313,0.0,0.0,7923.1280000000015,149.06,2687.0550000000003,4606.765,0.0,0.0,13.309,147.031,122.568,193.317,0.0,1.003,3.02,6.75
9,2014-03-23,7.0,6.75,0.75,0.25,0.0333333333333333,7160.279999732973,0.0,1.0,39708.046,299.254,3187.773,35937.645,0.0,0.0,0.0,68.399,18.333,193.588,0.0,3.054,0.0,7.25
9,2014-03-24,1.0,7.25,0.5,0.5,0.0791666666666666,5929.98400068283,0.0,0.0,5921.0830000000005,60.258,3151.801,1067.735,54.492,0.0,4.090999999999999,83.63300000000001,903.155,250.549,324.702,20.667,0.0,6.2
9,2014-03-25,2.0,6.2,0.4,-0.2,0.0256944444444444,7212.193001270292,1.0,0.0,7094.874,327.622,2417.235,3985.339,106.12,0.0,10.256,72.38,122.999,32.474,0.0,3.016,17.433,7.75
9,2014-03-26,3.0,7.75,0.5,0.75,0.0863155761862658,8552.027000188831,3.0,2.0,5391.731,625.437,1505.181,2757.001,61.349,0.0,1.004,46.913,318.847,0.0,0.0,75.99900000000001,0.0,7.8
9,2014-03-27,4.0,7.8,-0.4,0.8,0.0270833333333333,4169.421998977661,1.0,0.0,4167.357,210.582,790.652,2440.0,0.0,0.0,0.0,96.622,501.617,1.01,112.478,0.0,14.396,8.25
9,2014-03-28,5.0,8.25,-0.25,1.0,0.0797784391534391,10467.48400187493,4.0,0.0,10457.507999999998,509.971,2641.962,5631.858,56.071,0.0,6.096,245.898,293.719,983.769,17.192,70.97200000000001,0.0,8.0
9,2014-03-29,6.0,8.0,-0.4,1.0,0.0822916666666666,7516.976999044419,5.0,0.0,7513.596,454.912,3478.223,3166.781,0.0,0.0,0.0,63.889,188.847,157.702,0.0,3.242,0.0,7.75
9,2014-03-30,7.0,7.75,-1.0,1.0,0.1119565217391304,8669.2909989357,2.0,1.0,8665.131999999998,1384.013,3493.521,3177.558,21.601,0.0,0.0,41.815,491.893,0.0,0.0,4.061,50.67,7.0
9,2014-03-31,1.0,7.0,-0.2,0.2,0.0833333333333333,6808.904999494553,3.0,0.0,6805.447,623.375,3363.608,2077.002,97.282,0.0,4.1,49.509,10.145,576.383,0.0,4.042999999999999,0.0,7.6
9,2014-04-01,2.0,7.6,0.0,0.6,0.0798611111111111,12936.086001157755,5.0,0.0,12931.807,2289.139,5259.525,4216.561,123.632,0.0,0.0,64.097,107.098,137.18,729.504,5.071,0.0,6.2
9,2014-04-02,3.0,6.2,0.2,0.0,0.0413865546218487,3616.184999942782,2.0,0.0,3613.856,1302.409,698.093,1408.972,0.0,0.0,0.0,78.426,33.83,0.0,0.0,59.262,32.864,7.6
9,2014-04-03,4.0,7.6,0.0,0.6,0.1809027777777777,6119.871999502183,3.0,0.0,6115.091,588.224,2006.619,1529.534,97.29,0.0,4.04,90.741,209.625,1508.771,80.247,0.0,0.0,7.25
9,2014-04-04,5.0,7.25,-0.75,0.75,0.0760416666666666,6912.645999670029,3.0,1.0,6909.600000000001,276.152,3102.534,2802.714,47.772,175.019,0.0,61.001000000000005,166.319,275.002,0.0,3.087,0.0,7.5
9,2014-04-05,6.0,7.5,0.0,0.75,0.115625,5465.0930008888245,0.0,0.0,5461.360999999999,53.051,3022.079,2117.323,0.0,80.992,1.012,76.697,109.2,0.0,0.0,1.007,0.0,6.8
9,2014-04-06,7.0,6.8,-0.4,0.8,0.1388888888888889,7160.648002386096,0.0,0.0,7156.419,269.692,2888.572,3578.599,51.71,0.0,4.025,52.749,260.428,0.0,4.098,22.322,24.224,6.2
9,2014-04-07,1.0,6.2,-0.5,0.0,0.078125,5353.679001808166,0.0,0.0,5350.355999999999,174.613,2635.42,1657.547,76.338,0.0,3.043,63.722,301.159,348.162,0.0,0.0,90.352,7.2
9,2014-04-08,2.0,7.2,0.0,0.6,0.0864583333333333,4055.727000236513,0.0,1.0,19908.756,219.268,1722.977,17314.981,160.191,0.0,1.032,65.994,34.370999999999995,389.942,0.0,0.0,0.0,6.5
9,2014-04-09,3.0,6.5,0.25,0.25,0.0341269841269841,4303.101000308991,3.0,0.0,4318.647,455.006,1715.135,2041.404,23.372,0.0,0.0,29.334,28.382,26.014,0.0,0.0,0.0,6.0
9,2014-04-10,4.0,6.0,0.75,0.0,0.0303571428571428,2158.587001562118,1.0,0.0,2160.1449999999995,116.389,826.867,921.554,0.0,0.0,0.0,19.387,196.271,0.0,77.658,2.019,0.0,6.8
9,2014-04-11,5.0,6.8,0.0,0.6,0.1142857142857143,5562.076999187465,0.0,0.0,2253.532,2.008,765.301,690.963,23.749,0.0,0.0,19.296,0.0,598.908,153.30700000000002,0.0,0.0,7.0
9,2014-04-12,6.0,7.0,0.0,0.8,0.0694444444444444,2841.5630002021794,2.0,0.0,2922.916,0.0,1664.717,1146.349,0.0,0.0,0.0,52.752,0.0,0.0,0.0,59.098000000000006,0.0,6.0
9,2014-04-13,7.0,6.0,-0.8,0.0,0.1722222222222222,1216.8459997177124,0.0,1.0,1216.783,12.187,503.457,273.882,0.0,0.0,0.0,15.207999999999998,0.0,411.041,0.0,1.008,0.0,5.8
9,2014-04-14,1.0,5.8,-0.2,-0.2,0.0833333333333331,823.1890001296997,1.0,1.0,853.067,75.483,186.686,482.67,0.0,0.0,5.029,25.479,0.0,77.72,0.0,0.0,0.0,6.0
9,2014-04-15,2.0,6.0,0.0,0.0,0.0885416666666666,1799.896999597549,1.0,1.0,1919.147,120.665,595.632,1042.797,148.776,0.0,0.0,11.277,0.0,0.0,0.0,0.0,0.0,5.5
9,2014-04-16,3.0,5.5,-0.5,-0.25,0.0155844155844155,588.7820003032683,0.0,0.0,722.064,10.121,262.839,419.492,0.0,0.0,0.0,29.612,0.0,0.0,0.0,0.0,0.0,7.0
9,2014-04-17,4.0,7.0,0.0,0.75,0.1104565390749601,2211.44800043106,1.0,1.0,2220.174,31.596,1268.037,651.998,36.512,0.0,0.0,32.259,0.0,43.024,151.641,5.107,0.0,6.6
9,2014-04-18,5.0,6.6,-1.2,0.6,0.1147382920110193,2364.1620001792908,2.0,1.0,2363.157,130.091,516.495,1488.692,80.219,0.0,72.352,12.053,38.117,22.127,0.0,3.011,0.0,8.0
9,2014-04-19,6.0,8.0,0.25,1.0,0.1131493506493506,1896.4769990444192,0.0,0.0,1895.5910000000003,13.157,761.494,584.2470000000001,0.0,0.0,4.028,20.803,36.476,475.386,0.0,0.0,0.0,6.25
9,2014-04-20,7.0,6.25,0.0,0.25,0.0415482954545454,421.081000328064,0.0,0.0,788.412,2.012,248.21,208.97,0.0,0.0,0.0,0.0,267.892,61.328,0.0,0.0,0.0,6.5
9,2014-04-21,1.0,6.5,-1.0,0.5,0.0153093434343434,848.1339998245237,2.0,0.0,847.8480000000001,66.726,66.779,554.8820000000001,32.886,0.0,0.0,16.339,0.0,0.0,108.031,2.205,0.0,6.6
9,2014-04-22,2.0,6.6,-0.2,0.4,0.0643939393939393,2612.397999525069,15.0,0.0,3103.674,814.349,835.922,1426.935,0.0,0.0,0.0,0.0,26.468,0.0,0.0,0.0,0.0,6.333333333333333
9,2014-04-23,3.0,6.333333333333333,-0.3333333333333333,0.3333333333333333,0.0392203282828282,2925.293999671936,2.0,2.0,2929.7510000000007,810.7320000000001,765.12,1200.412,71.327,0.0,0.0,23.765,28.135,0.0,30.26,0.0,0.0,7.2
9,2014-04-24,4.0,7.2,0.2,1.0,0.0420328282828282,763.8369996547699,5.0,0.0,765.057,23.392,302.979,422.545,0.0,0.0,0.0,7.085,0.0,4.024,0.0,0.0,5.032,7.25
9,2014-04-25,5.0,7.25,0.25,1.0,0.1158143939393939,1263.7550008296962,0.0,0.0,1783.667,4.023,644.268,976.648,47.889,0.0,0.0,25.513,0.0,0.0,71.26,0.0,14.066,8.0
9,2014-04-26,6.0,8.0,0.0,1.0,0.1102693602693603,1797.3450000286102,0.0,0.0,1806.692,74.732,1051.722,404.52,203.255,0.0,0.0,38.775,8.226,0.0,0.0,0.0,25.462,6.25
9,2014-04-27,7.0,6.25,-1.0,0.25,0.0662607413443017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6
9,2014-04-28,1.0,6.6,0.0,0.6,0.0662681408598276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75
9,2014-04-29,2.0,6.75,-0.5,0.5,0.0662759527898816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
9,2014-04-30,3.0,7.0,-0.5,0.75,0.0662893450821612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
9,2014-05-01,4.0,7.5,-0.25,0.75,0.0663014956590109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6
9,2014-05-02,5.0,7.6,0.0,0.8,0.066302835494077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75
9,2014-05-03,6.0,7.75,0.25,0.75,0.0663033148123111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6
9,2014-05-04,7.0,6.6,0.2,0.4,0.0662611522873772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
12,2014-03-15,6.0,5.5,0.0,-0.5,0.0725502298129803,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
12,2014-03-27,4.0,7.0,-0.5,1.0,0.1482905365606453,6065.711000442509,2.0,0.0,6344.303,735.716,930.649,207.387,0.0,0.0,0.0,71.905,4393.594,0.0,0.0,5.052,0.0,6.75
12,2014-03-28,5.0,6.75,0.0,0.75,0.1121886973180077,10478.017000198368,9.0,0.0,14918.65,4855.087,2540.571,3861.542,0.0,0.0,0.0,77.908,3569.373,0.0,0.0,14.169,0.0,6.75
12,2014-03-29,6.0,6.75,1.0,1.0,0.1260750694279283,9956.593999385828,5.0,0.0,10254.139000000005,6546.763999999999,1318.068,1001.059,0.0,0.0,0.0,51.707,1167.004,101.118,60.299,8.12,0.0,5.8
12,2014-03-30,7.0,5.8,-0.2,0.25,0.0500026692883375,3085.156000614166,1.0,0.0,3053.1890000000003,805.483,790.708,473.693,0.0,0.0,0.0,53.669,914.519,0.0,0.0,15.117,0.0,6.4
12,2014-03-31,1.0,6.4,0.4,0.4,0.0725464900664517,3845.627000093461,1.0,0.0,3798.279,954.035,633.707,411.651,11.04,11.03,17.189,47.557,939.671,772.399,0.0,0.0,0.0,6.4
12,2014-04-01,2.0,6.4,0.4,0.75,0.1407921548420124,8892.608999252321,2.0,0.0,8439.815,1334.388,2928.829,751.292,55.378,3.766,0.0,44.646,3253.437,68.079,0.0,0.0,0.0,6.0
12,2014-04-02,3.0,6.0,-0.4,0.3333333333333333,0.1470602274847505,13215.448000431052,3.0,0.0,7138.703,842.88,2319.867,759.095,128.498,0.0,397.502,77.779,2587.372,25.71,0.0,0.0,0.0,5.4
12,2014-04-03,4.0,5.4,0.4,0.0,0.1573412698412698,10063.442001819609,3.0,0.0,11950.959,2386.118,2760.775,1194.806,133.62,0.0,848.027,40.63,4213.197,373.786,0.0,0.0,0.0,6.5
12,2014-04-04,5.0,6.5,0.75,0.6666666666666666,0.1387798904872683,7406.303998708725,8.0,3.0,7434.905000000001,1238.833,1244.954,359.466,0.0,0.0,525.1370000000001,45.5,2331.898,1689.117,0.0,0.0,0.0,6.2
